poiid,title,address,lon,lat,city,category_sec,DaLei,Power
B2094454D269A0F9439C,河北外国语学院,河北省 石家庄市 红旗大街,114.454841,37.997261,0311,校园生活,公共管理与公共服务设施用地,50
B2094454D26CAAFE469A,坚果社区,谈固大街北二环交口东南角,114.55650329,38.04713165,0311,住宅区,居住用地,70
B2094454D26CA4F8429B,盛夏光年mayday茶饮店,河北省 石家庄市 石家庄万象天成,114.480026,38.035896,0311,餐饮美食,商业服务业设施用地,2
B209475DDA6BA2F4489E,河北新天第装饰工程有限公司,怀特装饰城卫浴中心3楼,114.528957,38.020052,0311,家具建材市场,商业服务业设施用地,60
B209475DDA6EA2FF4398,河北科技大学,河北省 石家庄市 裕翔街26号,114.514808,37.979778,0311,校园生活,公共管理与公共服务设施用地,50
B209475DD564ABF8409E,石家庄比邻乡村居然之家专卖店,石家庄建华大街居然之家4楼比邻乡村,114.553295,38.06361,0311,家具建材市场,商业服务业设施用地,60
B209475DD56BA6FD4592,河北外国语学院,河北省 石家庄市 红旗南大街汇丰路,114.45613,37.994915,0311,校园生活,公共管理与公共服务设施用地,50
B209475DD56DA2FB419B,summer夏茉,河北省 石家庄市 裕华区万达步行街,114.549308,38.026268,0311,餐饮美食,商业服务业设施用地,2
B2094750DB6EA5FF489C,卓达中苑商务大厦A座,槐安路与师范街交汇处,114.463077,38.024295,0311,楼宇,商业服务业设施用地,30
B2094454D36CA1FB469C,驿家365连锁酒店（大石桥店）,新华路3号,114.489164,38.048007,0311,经济型连锁酒店,商业服务业设施用地,30
B2094454D368A3FC4299,汉堡王,河北省 石家庄市 红旗大街BURGER KING,114.458862,38.004554,0311,餐饮美食,商业服务业设施用地,2
B209475DD56DA3FF409C,河北丈焰投资有限公司,石家庄市中山东路256号,114.528205,38.0443,0311,公司,工业用地,40
B209475DD469A6F54692,勒泰,河北省 石家庄市 中山路勒泰中心,114.563194,38.021537,0311,公司,工业用地,40
B209475DD46EABF94693,石家庄石铁家园社区,,114.48303,38.02107,0311,住宅区,居住用地,70
B209475DD46EABFA419E,石家庄东方官邸社区,,114.57255,38.01523,0311,住宅区,居住用地,70
B209475DD46EA4F9419D,石家庄嘉实泊岸社区,,114.4735,38.0253,0311,住宅区,居住用地,70
B209475DD46EA4FB4993,石家庄沁雅苑社区,,114.51831,38.01512,0311,住宅区,居住用地,70
B209475DD46EA4FD479D,石家庄银海花园社区,,114.48728,38.05174,0311,住宅区,居住用地,70
B209475DD46EA6F8459B,河北科技大学,河北省 石家庄市 石家庄市裕华区裕翔街26号,114.514297,37.979125,0311,校园生活,公共管理与公共服务设施用地,50
B2094450D76FA7FE4093,树下梧桐,河北省 石家庄市 裕华区槐岭路20号,114.54959,38.02571,0311,生活娱乐,商业服务业设施用地,4
B2094450D76FA7F8479C,博深工具营销中心,河北省 石家庄市 石家庄开发区海河道,114.56861,38.02692,0311,一般地点标志,未知,0
B2094757DA69A6F8499F,河北广诚帝豪4S店,石家庄市建华北大街与北二环交叉口汽车贸易园区西门东行200米,114.54888048996,38.071701857213,0311,汽车交通类公司,工业用地,40
B209475CD66BA4FA459D,石家庄TCL电器销售有限公司,长安区光华路211号,114.527224,38.059129,0311,消费电子类公司,工业用地,40
B209475DD168A6F8479D,你好闺蜜,河北省 石家庄市 建华南大街万达广场东门对过,114.55368,38.024631,0311,未知分类,未知,0
B209475CDB6AA0F54999,悦吃悦香味道府,翟营南大街386号联邦购物广场2楼,114.555001,38.010044,0311,特色／地方风味餐厅,商业服务业设施用地,2
B2094753D66EA5F54999,石家庄祥和瑞兴江淮4S店,北二环86号，建华北大街交叉口，河北国际汽车贸易园期内东侧,114.552577,38.071981,0311,汽车销售,商业服务业设施用地,30
B209475CD568A1FC489D,简恋摄影工作室,河北省 石家庄市 桥西区金正缔景城,114.479965,38.034015,0311,未知分类,未知,0
B209475DD06FA3FB449D,咖啡陪你,河北省 石家庄市 中山路,114.527023,38.042942,0311,未知分类,未知,0
B209475CDA65AAFD409F,河北电力工程咨询服务,河北省石家庄中华南大街529号,114.48368,38.011722,0311,公司,工业用地,40
B209475DD06EA7FA4993,万达公馆,河北省 石家庄市 槐安东路,114.542106,38.024635,0311,未知分类,未知,0
B2094757DB68A1FF449C,石家庄胜利北街店,河北省石家庄市锦江之星石家庄胜利北大街店,114.50546000456,38.065627024084,0311,出行住宿,商业服务业设施用地,4
B209475DD265A5FA419B,贡茶,桥东区中山东路39号,114.511848,38.038883,0311,餐饮美食,商业服务业设施用地,2
B209475DD768A2F9439F,怀特芙蓉郡,裕华区槐安路与育才街交叉口南行100米路西,114.529939,38.017162,0311,住宅区,居住用地,70
B2094450D76FA5FC449F,中山华府,河北省 石家庄市 中山路与大经街交叉口,114.52944,38.05063,0311,楼宇机构,商业服务业设施用地,30
B2094450D76FA5FC449E,iPhone6,河北省 石家庄市 石家庄,114.55595,38.02462,0311,一般地点标志,未知,0
B2094450D76FA5F9489A,北京市朝阳区,河北省 石家庄市 你猜,114.56309,38.00343,0311,公司,工业用地,40
B2094450D76FA5F94793,妮橙,河北省 石家庄市 北京朝阳区,114.56309,38.00343,0311,公司,工业用地,40
B2094450D76FA5F94892,北京市海淀区,河北省 石家庄市 三里屯,114.56309,38.00343,0311,一般地点标志,未知,0
B2094450D76FA5F44893,教一201,河北省 石家庄市 槐安东路136号,114.55353,38.02084,0311,楼宇机构,商业服务业设施用地,30
B2094450D76FABFB489D,这是一个秘密的地方,河北省 石家庄市 你猜,114.55095,38.02522,0311,楼宇机构,商业服务业设施用地,30
B2094450D76FABFB479D,慢生活咖啡馆,河北省石家庄市裕华区,114.563466,38.022241,0311,休闲餐饮场所,商业服务业设施用地,2
B2094450D76FAAFE4993,红糖俱乐部,河北省 石家庄市 石家庄市长安区翟营大街跃进路交叉口东行30米路北,114.56096,38.05171,0311,生活娱乐,商业服务业设施用地,4
B2094450D768A3F8439D,石家庄市速8槐安东路店,河北省 石家庄市 石家庄市槐安东路,114.57868,38.02478,0311,出行住宿,商业服务业设施用地,4
B209475DD768A5FB4499,光华里,光华路转电厂街北行100米(华药玻璃分厂改造),114.539273,38.060713,0311,住宅区,居住用地,70
B209475DD269A4F9459D,大叔意面勒泰店,石家庄市桥东区中山东路39号勒泰中心庄里街,114.513633,38.045139,0311,餐饮美食,商业服务业设施用地,2
B209475DD36BA5F5489C,广发证券股份有限公司裕园证券营业部,裕华西路9号裕园广场A座2层,114.483862,38.03629503,0311,银行,商业服务业设施用地,40
B209475DD36BA4F4419D,平安证券有限责任公司(石家庄中山西路证券营业部),中山西路83号东方大厦8层,114.485226,38.04422797,0311,银行,商业服务业设施用地,40
B209475CDA64A1FE4499,北京中公未来教育咨询有限公司石家庄分公司,石家庄市桥西区南小街金裕商务11层,114.4841778852806,38.03724634978664,0311,职业技术学校,公共管理与公共服务设施用地,60
B209475DD268A3F8459A,石家庄国际旅行社,石家庄市槐中路116号华脉新村5号楼806室,114.516769,38.028111,0311,知名企业,工业用地,60
B209475DD26CA4F8449D,万宝龙（石家庄北国先天下广场店）,石家庄中山东路326号一层万宝龙店,114.526742,38.041653,0311,公司,工业用地,40
B209475CDB6AA7FF4498,石家庄如家快捷酒店(新石南路火车站店),桥西区新石南路120号(河北省税务干部学校对面),114.464879,38.00811057,0311,经济型连锁酒店,商业服务业设施用地,30
B209475CDB68A4FE4999,美帝嘉地板,建华大街与和平路交口红星美凯龙和平商场二楼B8065,114.54468,38.057004,0311,家具建材市场,商业服务业设施用地,60
B209475CDB6EA0F84592,石家庄冀川商务宾馆,桥西区南二环西路35号(中华大街与南二环交叉口西行200米路北),114.472003,38.00518771,0311,旅馆招待所,商业服务业设施用地,30
B209475CD56EABF44093,石家庄新火车站,河北省 石家庄市 石家庄长安区,114.535308,38.041717,0311,未知分类,未知,0
B209475CD465A5FA409F,康明眼镜新石验配中心,中华南大街491号（恒丰银座一层）,114.47762,38.017935,0311,购物服务,商业服务业设施用地,20
B209475CD464A4F8419C,师大美好时光咖啡厅,河北省 石家庄市 河北师大百年印象留学生公寓4楼,114.526557,37.997215,0311,未知分类,未知,0
B209475CD46BA6FF4293,康明眼镜青园街验配中心,青园街79号（市政府东行100米路东）,114.517316,38.042527,0311,购物服务,商业服务业设施用地,20
B209475CD46AA6F4449F,石家庄人民医专,河北省 石家庄市 桥西区红旗大街,114.45626,37.991489,0311,未知分类,未知,0
B209475CD46FA5F44998,永辉超市谈固店,河北省 石家庄市 槐安东路,114.57685,38.02428,0311,未知分类,未知,0
B209475CD46EA5FF499B,石家庄12中,河北省 石家庄市 长安区,114.523925,38.042972,0311,未知分类,未知,0
B209475CD46CA3FA429B,麦子花意鲜花婚庆,槐安东路与翟营大街交口东行100米路北,114.562065,38.023471,0311,购物服务,商业服务业设施用地,20
B2094656D364A1F4409D,石家庄华夏中西医专修学院,,114.52642,37.99544,0311,高校中心点,公共管理与公共服务设施用地,80
B209475CD66FAAFE489E,石家庄万达广场,河北省 石家庄市 石家庄市裕华区,114.516029,38.043121,0311,未知分类,未知,0
B2094753D069ABFB4598,仲奇西医诊所,裕华区槐南路,114.58004,38.00831,0311,诊所,公共管理与公共服务设施用地,40
B2094753D06AA4F44198,慧年西医诊所,桥西区南二环西路附近,114.46922,38.01334,0311,诊所,公共管理与公共服务设施用地,40
B2094753D06BA3F8459A,王素芳诊所,长安区青园街152号,114.51743,38.03682,0311,诊所,公共管理与公共服务设施用地,40
B2094753D06BA0FF459E,建辉中西医结合诊所,裕华区孙村长宏大街,114.51502,38.01273,0311,诊所,公共管理与公共服务设施用地,40
B2094753D168A1FA4492,保风口腔诊所,长安区建设北大街新浩城1楼,114.5121,38.06218,0311,诊所,公共管理与公共服务设施用地,40
B2094752DA6AABFE4398,北京武警总医院,河北省 石家庄市 北京市海淀区永定路69号,114.506018,38.02677,0311,医院,公共管理与公共服务设施用地,90
B2094752DB65A7FC4993,开源县中医院,河北省 石家庄市 来源县开源路,114.5032,38.028306,0311,医院,公共管理与公共服务设施用地,90
B2094753D76DA5FE479E,白求恩国际和平医院,河北省 石家庄市 中山西路,114.495025,38.002895,0311,医院,公共管理与公共服务设施用地,90
B2094753D56FA6F44299,第六人民医院,河北省 石家庄市 东风路,114.503051,37.992431,0311,医院,公共管理与公共服务设施用地,90
B2094656D369A0F84293,桥东鲍顺庚西医诊所,石桥街102号,114.50013,38.04259,0311,诊所,公共管理与公共服务设施用地,40
B2094656D369A0FB429E,桥东张俊岭中西医结合诊所,,114.50171,38.02916,0311,诊所,公共管理与公共服务设施用地,40
B2094656D369A7FB489E,桥东李莲西医诊所,大径街9号,114.4969,38.03745,0311,诊所,公共管理与公共服务设施用地,40
B2094656D369A6F8429E,河北平安白癜风医研所中西医结合诊所,胜利南街12号,114.49227,38.04276,0311,诊所,公共管理与公共服务设施用地,40
B2094656D369A6FB489F,德隆中西医结合诊所,桥西区礼让街36号,114.48018,38.0329,0311,诊所,公共管理与公共服务设施用地,40
B209475CDA69A2F5479B,面先生特色餐厅,河北省石家庄市桥西区红旗大街597号,114.467536,37.997688,0311,餐饮美食,商业服务业设施用地,2
B209475CDA6EA5F44998,河北秦川文体乐器有限公司,桥东区建设北大街38号,114.51757,38.046028,0311,公司,工业用地,40
B209475CDA6EAAFE439B,金凤扒鸡育才店,育才街与中山路交口西北角，绿岛鲜花北邻,114.527868,38.043368,0311,餐饮美食,商业服务业设施用地,2
B209475CDA6EAAFF479F,金凤扒鸡建华肉食城,建华大街与中山路交口东北角,114.54608,38.043562,0311,餐饮美食,商业服务业设施用地,2
B209475CDA6DA1FF439E,河北师大图书馆,河北省 石家庄市 河北师大,114.519233,38.000976,0311,未知分类,未知,0
B209475CD569A3F84893,俏吧妹烤鱼店,桥西区永安街46号,114.483751,38.038412,0311,餐饮美食,商业服务业设施用地,2
B209475CD765A2F44498,金凤扒鸡 华都店,槐安路(中华大街口),114.48168,38.02497,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD765A1F9429F,禅心茶阁,谈固南大街9号(裕华路口北侧),114.5625,38.04072,0311,茶艺馆,商业服务业设施用地,2
B209475CD765A7FD4393,雀巢冰淇淋 宜家超市店,建华大街书香华苑小区内(近和平路),114.54272,38.05307,0311,甜品店,商业服务业设施用地,2
B209475CD765A7FB489F,瓦缸煨汤 健康路店,健康路青园街交口西行100米路北,114.5169694,38.0506906,0311,北京菜,商业服务业设施用地,2
B209475CD764ABF94293,过桥缘 东购店,民族路东方购物广北门东侧,114.4807948,38.0448483,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD765A3F44493,胡氏大盘鸡 健康店,建设北大街80号(健康路口西南角),114.51119,38.0495,0311,清真餐馆,商业服务业设施用地,2
B209475CD765A2F94192,顺德双皮奶 翟营大街店,翟营南大街386号联邦东方明珠(塔北路口),114.55491,38.01092,0311,甜品店,商业服务业设施用地,2
B209475CD764A3FD4599,川蜀之味,中山西路139号新百广场B座1楼(黎明街口),114.47833,38.04357,0311,四川菜,商业服务业设施用地,2
B209475CD764A1F84799,吉野家 裕华西路店,裕华西路169号(近万象天成),114.48179,38.03621,0311,快餐厅,商业服务业设施用地,2
B209475CD764A0FB4798,伊秀手握寿司 建华南大街店,建华南大街199号万达广场内,114.547118,38.031769,0311,日本料理,商业服务业设施用地,2
B209475CD764A6FC4099,好利来 友谊店,新华路159号(近东方宾馆),114.4827,38.048,0311,甜品店,商业服务业设施用地,2
B209475CD764A6FB4599,麻辣香锅,中山东路188号北国商城6楼,114.51136,38.04277,0311,四川菜,商业服务业设施用地,2
B209475CD76BABF54099,老酒川菜坊,广安大街美东国际4楼(近谈南路),114.52205,38.04802,0311,四川菜,商业服务业设施用地,2
B209475CD76BAAF84198,米莎贝尔 中华北大街店,中华北大街(近和平路),114.51486,38.042307,0311,甜品店,商业服务业设施用地,2
B209475CD76EA6FA4799,碧涛阁温泉SPA酒店,河北省 石家庄市 石家庄市桥东区栗康街5号,114.505355,38.042228,0311,未知分类,未知,0
B209475CD664A3FC429F,起士林,广安大街12号,114.5226,38.048361,0311,糕饼店,商业服务业设施用地,2
B2094656D36AAAF54898,桥东李建强口腔诊所,,114.50772,38.05194,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BA2FF4993,长安郑海云诊所,,114.54454,38.04914,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BA1F8449B,长安王景茂诊所,,114.51982,38.05898,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BA4F54493,裕华区张德安口腔诊所,,114.53588,38.03236,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BABFF439E,长安付申口腔诊所,,114.55327,38.04977,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BAAF8479A,康尔乐对外诊所,,114.54618,38.04386,0311,诊所,公共管理与公共服务设施用地,40
B2094656D364A3FD429B,长安白建国口腔诊所,,114.57814,38.05036,0311,诊所,公共管理与公共服务设施用地,40
B2094656D364A3F94792,长安温俊平诊所,南翟营村,114.55329,38.06195,0311,诊所,公共管理与公共服务设施用地,40
B2094656D364A4FF479B,桥西金影中医诊所,师范街101-6,114.4663,38.02896,0311,诊所,公共管理与公共服务设施用地,40
B2094656D364A4FB439A,石家庄桥东张田翠中医诊所,裕华区汇通路附近,114.50431,38.01329,0311,诊所,公共管理与公共服务设施用地,40
B2094656D364ABFD439C,常明诊所,,114.52912,38.01511,0311,诊所,公共管理与公共服务设施用地,40
B2094656D364ABFE4899,裕华区东晨中西医结合诊所,,114.56327,38.02523,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BA7F9409C,裕华区荟平口腔诊所,,114.55528,38.01188,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BA7FB4899,裕华区王娟口腔诊所,,114.56365,38.00606,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BA6FB419A,裕华区同意中西医结合诊所,,114.56526,38.02949,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BA6F54298,裕华区高明西医诊所,,114.57048,38.02809,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BA5FF4698,春林诊所,,114.56935,38.03262,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BA5F4459C,裕华区济生堂中医按摩诊所,,114.55277,38.02926,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BA5F54198,裕华区卫霞西医诊所,,114.55164,38.02285,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BA4FF4098,裕华区云莲中西医结合诊所,,114.54862,38.02871,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36BA4FA419F,裕华区文信西医诊所,,114.54508,38.02922,0311,诊所,公共管理与公共服务设施用地,40
B2094656D369A4F4479F,冀联医科院西医诊所,,114.47402,38.0426,0311,诊所,公共管理与公共服务设施用地,40
B2094656D369ABFF409B,桥东张俭军西医诊所,,114.49427,38.04849,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36AA0FA4093,桥西中医俊杰诊所,桥西区红旗大街402号,114.45903,38.01154,0311,诊所,公共管理与公共服务设施用地,40
B2094656D36AA5FF4299,桥东萧宝铭中医诊所,桥东区华新路附近,114.50614,38.06248,0311,诊所,公共管理与公共服务设施用地,40
B209475CD069A1FA4799,星悦永和豆浆,礼让街8号(裕华西路南侧),114.48048,38.03427,0311,快餐厅,商业服务业设施用地,2
B209475CD06AA5F8429D,蝎皇府火锅 翟营北大街店,翟营北大街与跃进路交叉口,114.5537,38.04966,0311,火锅店,商业服务业设施用地,2
B209475CD06AA4FB4499,小叶子寿司店 裕东店,槐北路(近27中),114.55771,38.03269,0311,日本料理,商业服务业设施用地,2
B209475CD06AABFC459B,Coffeewe,槐岭路31-8号(近万达公馆北门),114.5323,38.02509,0311,咖啡厅,商业服务业设施用地,2
B209475CD06BA2F54793,阿上阿上,中山西路81号品汇西北角(麦当劳南侧),114.4867,38.044,0311,中餐厅,商业服务业设施用地,2
B209475CD06BA6FE489F,萌茶茶 博物馆店,西大街(中山东路口西南角),114.52101,38.04271,0311,甜品店,商业服务业设施用地,2
B209475CD06BABFE479B,肯德基 中山路店,中山路154号(近候车大楼),114.48948,38.04234,0311,快餐厅,商业服务业设施用地,2
B209475CD06BABFE479E,东北家常菜,中山路126号凯嘉大厦对面,114.50487,38.04235,0311,东北菜,商业服务业设施用地,2
B209475CD064A2FC4193,摩西西点diy店,中山东路269号北国东尚东塔606号(近中山路),114.51907,38.04357,0311,甜品店,商业服务业设施用地,2
B209475CD064A2F9489C,五羊皇冠西点 槐北店,槐北路339号,114.5433,38.03287,0311,甜品店,商业服务业设施用地,2
B209475CD064A1FD439B,晓麟 新世隆店,槐中路建设南大街交叉口南侧新世隆超市北门,114.51204,38.02827,0311,甜品店,商业服务业设施用地,2
B209475CD064A0FC489D,伊娜蛋挞 中心线店,广安大街中心线餐饮区F-43号(近博物馆),114.52253,38.04305,0311,甜品店,商业服务业设施用地,2
B209475CD064A0F5419C,找茶 新源乐汇城店,中山东路11号新源乐汇城4楼(近南三条批发市场),114.4976,38.04401,0311,甜品店,商业服务业设施用地,2
B209475CD064A0F54298,东方爱婴 玫瑰园中心店,槐安西路88号卓达玫瑰园物业楼西门2楼,114.4645,38.02454,0311,酒吧,商业服务业设施用地,20
B209475CD064A0F5439C,天山会馆 市东岗路店,市东岗路8号,114.5182,38.01517,0311,清真餐馆,商业服务业设施用地,2
B209475CD06FAAFD419D,泰曼谷,建华南大街136号万达广场3楼,114.5449,38.02479,0311,中餐厅,商业服务业设施用地,2
B209475DD66DA6FA4999,串烧秀音乐厨房,河北省 石家庄市 石门,114.553207,38.016517,0311,餐饮美食,商业服务业设施用地,2
B209475CD068A2FC429C,福记麻辣鲜,中山东路126号泰洋美食城,114.50487,38.04235,0311,四川菜,商业服务业设施用地,2
B209475CD068A2F94693,秀水茶社,东岗路108号大石门A座602号,114.54765,38.01588,0311,火锅店,商业服务业设施用地,2
B209475CD068A2FA449A,叫叫陷饱满饺子酒楼,谈固西街,114.55557,38.03846,0311,东北菜,商业服务业设施用地,2
B209475CD068A2FA469E,和庆斋,丰收路(体育大街口西侧路北),114.53177,38.07105,0311,火锅店,商业服务业设施用地,2
B209475CD068A0FF419C,阿豆鲍汁面吧 丰收店,丰收路沿西街交叉口东北角,114.5337686,38.0709021,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD068A0F8469B,丫米美食裕彤店,中山东路(近裕彤天客隆西门),114.52589,38.04313,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD068A0F8469E,石门酷翅--砂锅居,四中路(四中对面),114.51486,38.0423,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD068A7F9499C,石门百饺园,中山东路39号勒泰中心,114.50671,38.04378,0311,快餐厅,商业服务业设施用地,2
B209475CD068A5FE459E,伯利恒涮坊,谈固南大街(北宋路口西侧路南),114.56219,38.0401,0311,火锅店,商业服务业设施用地,2
B209475CD068ABFF459A,邓老凉茶 勒泰店,勒泰商场家乐福超市入口处,114.50803,38.04284,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD068ABFF469F,可仁馅饼店,胜利北大街庄北商务楼2号商铺(260医院对面),114.54595,38.04312,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD068ABFF4799,七里香千层大饼,灵寿县城北东路179号(盐库西侧),114.51486,38.0423,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD068AAF54393,山丹人家排骨焖面卷,东平路8号万和苑,114.49913,38.01762,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD06DA4F44198,正宗全驴宴,赵县石桥路(柏林禅寺西侧),114.50005,38.04264,0311,河北菜,商业服务业设施用地,2
B209475CD06EA0FC4193,慧鸿面馆,翟营南大街386号空中花园北国超市B2楼,114.55491,38.01092,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD06EA0FC4299,80后小奶牛,翟营南大街(近小肥羊金马市场店),114.55248,38.01815,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD06EA0FC4393,芝兰进口美食店,建华南大街石府小区9号楼1单元202室(槐中路东侧),114.55024,38.02856,0311,甜品店,商业服务业设施用地,2
B209475CD06EA0FC459D,冰雪公园,中山东路11号乐汇城4楼,114.4976,38.04401,0311,其他,未知,0
B209475CD06EA5FE4893,庄里街,中山东路39号勒泰中心,114.50671,38.04378,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD06EA5FF469F,骨香骨色麻辣香锅,丰收路50号对面(北城国际步行街入口北行30米路西),114.51998,38.07193,0311,四川菜,商业服务业设施用地,2
B209475CD06FA1FB489C,镇江大华面馆,江苏镇江西津渡,114.51486,38.0423,0311,快餐厅,商业服务业设施用地,2
B209475CD06FA1F44392,红番香辣蟹,中山东路39号勒泰中心3楼东北角,114.50671,38.04378,0311,火锅店,商业服务业设施用地,2
B209475CD364A4FF4792,闽味海鲜楼,东马路17号天滋嘉鲤南区8号楼103室底商(大经街东侧),114.49815,38.03863,0311,海鲜酒楼,商业服务业设施用地,20
B209475CD364A4F44292,加勒比海西餐厅,裕华东路116号,114.54252,38.03565,0311,西餐厅,商业服务业设施用地,2
B209475CD364ABFF439F,御涮阁,香港路(近公园),114.51486,38.0423,0311,自助,商业服务业设施用地,2
B209475CD364ABFB499B,燕春花园酒店中餐厅,中山东路195号燕春花园酒店3楼(建设大街口),114.51249,38.04407,0311,中餐厅,商业服务业设施用地,2
B209475CD364AAF5429C,乐川食府,和平东路(建华大街口东侧路南),114.52842,38.05373,0311,四川菜,商业服务业设施用地,2
B209475CD364AAF5439F,扬麻子大饼,翟营南大街(近塔北路),114.55418,38.04082,0311,河北菜,商业服务业设施用地,2
B209475CD365A7FD469C,青莲酒吧,建华大街大石门1925创意街区1楼106号(东岗路口),114.54505,38.07335,0311,酒吧,商业服务业设施用地,20
B209475CD365A7FD4799,战国策茶楼,建设大街(槐北路西侧),114.50925,38.03165,0311,茶艺馆,商业服务业设施用地,2
B209475CD365A7F9419B,清水湾,中山东路39号勒泰中心庄里街2楼,114.50671,38.04378,0311,河北菜,商业服务业设施用地,2
B209475CD365A6F4459B,天滋佳鲤火锅,广安大街(中山东路口东北角),114.52342,38.04412,0311,火锅店,商业服务业设施用地,2
B209475CD365A6F44892,锅色天香餐饮,翟营南大街386号空中花园联邦购物广场B2楼北餐饮区,114.55491,38.01092,0311,火锅店,商业服务业设施用地,2
B209475CD36BA4FF4299,TABLE 8 老朋友老地方,平安大街(乐模大厦对面),114.50102,38.04574,0311,甜品店,商业服务业设施用地,2
B209475CD36BA4FF429D,新易喜无国界美食餐厅 勒泰店,中山东路39号庄里街勒泰中心2楼,114.50671,38.04378,0311,自助,商业服务业设施用地,2
B209475CD36BA4F5439E,牛窝骨,槐中路(富强大街口南侧路东),114.52309,38.02841,0311,中餐厅,商业服务业设施用地,2
B209475CD36FA3FA4693,大槐树饭店,翟营大街339号(近东岗路),114.55532,38.013,0311,中餐厅,商业服务业设施用地,2
B209475CD36FA2F8419A,辣霸道火锅城,中山西路18号(近站前街),114.48745,38.0393,0311,火锅店,商业服务业设施用地,2
B209475CD36FA2F8479E,清真饺子馆,正定镇州北路,114.57519,38.05074,0311,东北菜,商业服务业设施用地,2
B209475CD36FA2F8489C,江原道韩国料理,翟营南大街(塔北路口),114.55548,37.99895,0311,韩国料理,商业服务业设施用地,2
B209475CD36FA1FB4693,石门1号酒吧,东岗路石门1925院内(近河北医科大学),114.54494,38.01581,0311,酒吧,商业服务业设施用地,20
B209475CD36FA0FD4292,石榴坊渔乐生活,中山东路瑞景华庭底商(近艺术学校),114.57836,38.04285,0311,四川菜,商业服务业设施用地,2
B209475CD36FA0FD439D,嘉禾啤酒广场,中山东路338号(育才街口),114.52931,38.04267,0311,烧烤,商业服务业设施用地,2
B209475CD36FA0F8439C,陈锅盔酸辣粉,槐北路(体育大街口),114.52945,38.03011,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD36FA0F8489E,郑志友酸辣粉锅盔,休门街,114.50653,38.03369,0311,四川菜,商业服务业设施用地,2
B209475CD36FA7FC4399,阿玛祖,中山路南花园步行街,114.4841,38.04231,0311,韩国料理,商业服务业设施用地,2
B209475CD36FA7FC439D,汤正发快餐,中山路126号凯嘉大厦底商,114.50487,38.04235,0311,快餐厅,商业服务业设施用地,2
B209475CD36FA7FC479F,川老板重庆名火锅,建华大街(近槐北路),114.54515,38.06985,0311,火锅店,商业服务业设施用地,2
B209475CD36FA6FC459A,海峡渔港重庆烤全鱼活鱼火锅城,建设大街(槐安路口南侧路东),114.51145,38.05139,0311,火锅店,商业服务业设施用地,2
B209475CD36FA6FC469B,刘记坛肉,中山路中华大街口东侧(近南小胡同),114.48149,38.04322,0311,特色／地方风味餐厅,商业服务业设施用地,2
B209475CD36FA5FD409A,三元奶屋,多家连锁店,114.51486,38.042307,0311,甜品店,商业服务业设施用地,2
B209475CD36FA5FE4798,海底捞火锅城 火车站店,中山西路18号(火车站对面),114.4864,38.04325,0311,火锅店,商业服务业设施用地,2
B209475CD36FA5F8429B,原生态老土菜馆 广安店,广安大街(国际大厦斜对面),114.5223,38.04829,0311,河北菜,商业服务业设施用地,2
B209475CD36FA4FF4993,湘玲珑融合餐厅,中山东路326号先天下6楼,114.52665,38.04223,0311,湖南菜,商业服务业设施用地,2
B209475CD36FABFD459D,Sicily西西哩,体育北大街56号美丽华大酒店1楼(和平东路口南侧路西),114.53198,38.05019,0311,自助,商业服务业设施用地,2
B209475CD36FABFD469F,肥羊府,前进街金正缔景城西门,114.47269,38.03294,0311,火锅店,商业服务业设施用地,2
B209475CD36FABFD4792,食来运转,裕华路(休门街口北侧),114.52804,38.035,0311,四川菜,商业服务业设施用地,2
B209475CD36FABFE449C,吉祥西饼屋,新开街中段路东(近北沿路),114.51553,38.04325,0311,甜品店,商业服务业设施用地,2
