poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst,foodT,cluster
B2094757DA6EA6FF469A,永和豆浆(鹿泉店),鹿泉市海山大街(近会馆路),114.329738616945,38.0828246630579,0311,餐饮美食,59,39,餐饮,其它,0
B2094454D168A5FA489E,德克士,河北省 石家庄市 南简良,114.41858,38.05751,0311,餐饮美食,0,0,餐饮,其它,0
B209475CD765A0F54898,杂粮煎饼,裕东菜市场西门,114.40891,38.04519,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
B209475CD765A7F8419E,晨光烧饼 煤机街店,煤机街加农菜市场南侧50米,114.40891,38.04484,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
B209475CD16DA6F54598,米莎贝尔 鹿泉店,镇宁路116号,114.32021,38.08734,0311,甜品店,0,0,餐饮,甜点饮品,0
B209475CD06FA4F4459F,翠屏餐厅,鹿泉市石获路翠屏花园门口,114.39745,38.07235,0311,快餐厅,0,0,餐饮,小吃快餐,0
B209475CD06FABFF4599,手抓饼,长兴街(近石家庄大学),114.40843,38.04833,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
B209475CD069A1FA4693,鹿鸣苑,鹿泉市北斗东路张石连接线桥下(近东辛庄村),114.35987,38.09259,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
B209475CD069A4F44898,可心面馆,鹿泉市镇宁路(石柏大街口西侧路北),114.33203,38.0898,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
B209475CD06DA3FB469C,万福乐饭店,石获南路(北国超市对面),114.41941,38.05689,0311,湖南菜,0,0,餐饮,中式餐饮,0
B209475CD365AAFC4899,秋江小院,鹿泉市威远街,114.31332,38.08573,0311,河北菜,0,0,餐饮,中式餐饮,0
B209475CD36FA2F84899,东北豆腐坊,裕东菜市场北侧,114.40891,38.04519,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
B209475CD36FA2F84893,香香嘴麻辣烫,裕东菜市场附近,114.40891,38.04519,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
B209475CD36FA2F84992,四川快餐,裕东菜市场西门口,114.40891,38.04519,0311,快餐厅,0,0,餐饮,小吃快餐,0
B209475CD36FA7FC459E,东北鸡蛋饼,裕东菜市场西口,114.40891,38.04519,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
B209475CD36EABFF459E,特色炸鸡排,裕东菜市场西门口,114.40891,38.04519,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
B209475CD36EABFF4698,佳佳美食,裕东菜市场西门,114.40891,38.04519,0311,河北菜,0,0,餐饮,中式餐饮,0
B209475CD36FA3FF4093,新疆烤羊腿,裕彤菜市场,114.40891,38.04519,0311,清真餐馆,0,0,餐饮,中式餐饮,0
B209475CD36FA3FF4199,牛肉饼,裕彤菜市场,114.40891,38.04519,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
B2094450D164A4F9489D,金百济自助餐,河北省 石家庄市 石家庄桥西区金百济自助餐厅,114.41706,38.06017,0311,餐饮美食,1,1,餐饮,其它,0
B2094753D36CA4F44499,小滴溜石锅城,和平路大郭新村润石珠宝对面,114.42447,38.068138,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094753D36DA2FF419F,宝利来蛋糕房,长兴街西王标准化市场内,114.408312,38.045423,0311,甜品店,0,0,餐饮,甜点饮品,0
B2094751DB6EA5FB419C,在水一方,近郊植物园东门,114.37962,38.101,0311,河北菜,1,0,餐饮,中式餐饮,0
B2094751DB6BA5FC4198,澳门豆捞(鹿泉店),近郊鹿泉市向阳北大街(近玉石路),114.3142,38.09644,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094751DB6BAAF5419F,小滴溜,新华区石获北路(西二环西侧),114.3822,38.07394,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094751DB64A2F4429D,815仓库,近郊鹿泉市海山南大街(近环保局),114.32924,38.08167,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094751DB64A4F4479D,康庄熏肉,新华区康庄村石环北路(近西外环路),114.38553,38.0824,0311,河北菜,1,1,餐饮,中式餐饮,0
B2094752D26CA1FF4892,来未轩刀削面,近郊鹿泉市海山大街广电局楼下,114.32411,38.08262,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094752D26CA1F5489B,新特排骨馆,近郊鹿泉市镇宁路,114.3162,38.08433,0311,河北菜,0,0,餐饮,中式餐饮,0
B2094457D368A1FF419A,派乐汉堡,河北省 石家庄市 鹿泉市向阳街西部风景,114.31688,38.08735,0311,餐饮美食,4,2,餐饮,其它,0
B2094456D064A6F9409F,光明渔港(新石店）,桥西区新石南路与广平街交口西南角新火车站西100米(锦江大厦3F),114.396793,38.0645,0311,餐饮美食,1,1,餐饮,其它,0
B2094750D76AAAFB449E,东来顺,石获北路,114.422218,38.07011,0311,餐饮美食,1,1,餐饮,其它,0
B2094757D46AA6FD459A,云中寨膳食馆,近郊鹿泉市西郊抱犊寨旁,114.28565,38.08496,0311,河北菜,0,0,餐饮,中式餐饮,0
B2094757D765A5F84093,人山居小酒楼,近郊鹿泉市向阳大街(玉石东路口),114.31558,38.0858,0311,河北菜,0,0,餐饮,中式餐饮,0
B2094656D365A3FA469C,怀古熏肉炖菜馆,,114.38734,38.10173,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094656D365A3F5459B,老百姓食府,,114.38851,38.1019,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094656D365A1FF459E,四川酒家(石家庄宠物园西南),,114.38696,38.10173,0311,四川菜,0,0,餐饮,中式餐饮,0
B2094656D365A5F54492,老疙瘩餐馆,,114.38852,38.10176,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094757D56FA2FB449C,来味轩刀削面,中国河北省鹿泉市海山大街,114.32874647,38.08451931,0311,中餐厅,1,0,餐饮,中式餐饮,0
B2094757D56FA2F4499C,昭昭饭店,中国河北省石家庄市区,114.38852295,38.07545247,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094757D56FA7FB429C,一捞鲜香骨坊,中国河北省石家庄市区植物园街,114.3904975,38.09073242,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094757D56FABFD4199,如家过桥米线,中国河北省鹿泉市石唈街,114.32092421,38.09035482,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094757D76EA4F54799,唐城,桥西区石获南路191号,114.41116,38.05568,0311,湖南菜,0,0,餐饮,中式餐饮,0
B2094757D769A7FC4998,过桥米线,近郊鹿泉市镇宁路(近迎恩门),114.31531,38.08644,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094757D769A7FD409D,大清花饺子 鹿泉店,近郊鹿泉市向阳大街5号,114.31558,38.0858,0311,东北菜,0,0,餐饮,中式餐饮,0
B2094757D76BAAF4469F,侯氏涮园 西王店,新华区石获南路(西王客运站对面),114.40535,38.05836,0311,火锅店,2,1,餐饮,中式餐饮,0
B2094757D764A7FF4192,华莱士,桥东区长兴街(职业技术学院附近),114.40881,38.05498,0311,西餐厅,0,0,餐饮,国际餐饮,0
B2094753D66EABF54898,香里香亲川菜坊,西简良开发路18号,114.401158,38.062629,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094753D66EAAFD449A,红枫叶西饼屋,长兴街西王标准化市场九色虹东侧,114.408731,38.043973,0311,糕饼店,0,0,餐饮,甜点饮品,0
B2094753D66FA3F8479A,抢手王麻辣烫(长兴街店),长兴街标准市场B座11号,114.408441,38.045443,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094753D66FA3F94393,巧克力猴西饼屋,长兴街西王标准化市场负一层,114.408339,38.045588,0311,糕饼店,0,0,餐饮,甜点饮品,0
B2094753D265A5FE439E,南北聚香园,兴阳路1号,114.406113,38.054821,0311,四川菜,0,0,餐饮,中式餐饮,0
B2094753D36CA6F84698,一杆称麻辣烫,长兴街西王市场A4商铺,114.40813,38.044167,0311,自助,0,0,餐饮,小吃快餐,0
B2094753D36CA6F9429F,樊师傅干锅鸭头,三简路真像寺生活区底商11号,114.410927,38.060329,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094656D368A0FA439F,厚德福酱肉,,114.31469,38.09132,0311,餐饮美食,0,0,餐饮,其它,0
B2094656D368A0FA449E,君和轩饭庄,,114.31443,38.09259,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094656D368A0FA449F,益莲馨蛋糕屋,,114.31443,38.09266,0311,糕饼店,0,0,餐饮,甜点饮品,0
B2094656D368A0FB409A,上海啤酒鸭,,114.31501,38.08764,0311,餐饮美食,0,0,餐饮,其它,0
B2094656D368A0FB4398,三晋面王(海山大街),,114.32886,38.08604,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094656D368A0FB4498,明珠酒楼,,114.32811,38.08681,0311,综合酒楼,0,0,餐饮,中式餐饮,0
B2094656D368A0FB4492,可心饭庄,,114.3286,38.085,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094656D368A0FA479B,北方餐厅,,114.31378,38.09474,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094656D368A0FA479E,快乐生活美食广场,,114.31385,38.09339,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094656D368A0FB4099,新金麦糕点,,114.31507,38.08724,0311,糕饼店,0,0,餐饮,甜点饮品,0
B2094656D368A5FA449D,大桥饭店,,114.31674,38.08119,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094656D368A5FA499B,涮全羊火锅城,,114.32956,38.08271,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094656D368A5FA4999,老北京火锅,,114.32956,38.083,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094656D365A2FF4798,九洲饭店,,114.57928,38.0977,0311,中餐厅,2,0,餐饮,中式餐饮,0
B2094656D365A3F54898,宝利来蛋糕房,,114.58103,38.07696,0311,糕饼店,2,2,餐饮,甜点饮品,0
B2094656D365A6FD4692,川菜王,,114.58136,38.07511,0311,四川菜,0,0,餐饮,中式餐饮,0
B2094656D365A6FE479D,宾海酒家,,114.57966,38.0977,0311,中餐厅,1,0,餐饮,中式餐饮,0
B2094656D36BAAFB469B,川鲁饭庄,,114.58099,38.07606,0311,中餐厅,4,3,餐饮,中式餐饮,0
B2094656D364A2FC479E,(西兆通服务区)火锅厅,,114.58831,38.06984,0311,火锅店,3,1,餐饮,中式餐饮,0
B2094656D364A2FC4898,(西兆通服务区)自助餐厅,,114.59056,38.07087,0311,中餐厅,6,1,餐饮,中式餐饮,0
B2094450D065A3FF479D,清真羊肉店,河北省 石家庄市 九门机场路东口,114.74253,38.108,0311,餐饮美食,1,1,餐饮,其它,0
B2094450D66BA7FA4799,石家庄 新龙门镖局,河北省 石家庄市 石家庄市长安区 太行大街北段,114.63519,38.08432,0311,餐饮美食,0,0,餐饮,其它,0
B2094757D768A6FC449D,高玛纳驴肉火烧,裕华区黄河大道79号,114.60292,38.04472,0311,河北菜,0,0,餐饮,中式餐饮,0
B2094757D76AA7FD489B,卡若拉蛋糕 珠江大道店,桥东区珠江大道49号,114.63392,38.02448,0311,甜品店,0,0,餐饮,甜点饮品,0
B2094757D76AA7FE439D,云之滇,湘江道36号苹果城(近五十四中),114.63923,38.03356,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094757D76AA6F8469A,四喜食府,裕华区黄河大道48号,114.60971,38.04489,0311,河北菜,0,0,餐饮,中式餐饮,0
B2094656D365A2FB4193,穆斯林饭店,,114.58097,38.07533,0311,清真餐馆,0,0,餐饮,中式餐饮,0
B2094656D365A1F8499D,四川饭店(石丰街),,114.58265,38.07511,0311,四川菜,0,0,餐饮,中式餐饮,0
B2094656D365A1FB4698,北京巴湘情烧烤涮炸,,114.58131,38.07521,0311,餐饮美食,0,0,餐饮,其它,0
B2094656D365A0F94699,倍儿香蛋糕屋南石家庄店,,114.58101,38.07659,0311,糕饼店,0,0,餐饮,甜点饮品,0
B2094656D365A0FA409A,小红阁,,114.58129,38.07515,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094656D365A0FB4093,白家烧烤涮园,,114.58496,38.07478,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
B2094753D76AA6F94298,侯氏涮园(辛集店),石家庄市辛集市建设街(与育路口二院东100米),114.61785,38.084429,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094752D36BABFF4793,驴肉火烧,长安区建华商场向北100多米(胡氏大盘鸡对面),114.58622,38.07054,0311,餐饮美食,0,0,餐饮,其它,0
B2094751DB6DABFA489C,大拇指奶茶,长安区十二中路(近范西路),114.58622,38.07054,0311,甜品店,0,0,餐饮,甜点饮品,0
B2094751DB6EA3FF499D,金穗部落村,长安区体育馆对面,114.58622,38.07054,0311,四川菜,1,0,餐饮,中式餐饮,0
B2094751DB6EA5F44198,老北京涮肉,长安区东明桥北(近驿家365),114.58622,38.07054,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094751DB6EA5F4469A,一篓油包子(中山路店),长安区中山路(煤机街口),114.68462,38.07394,0311,餐饮美食,0,0,餐饮,其它,0
B2094751DB6FA1F9429B,艺寿司,长安区范民街(近中山东路),114.58622,38.07054,0311,日本料理,0,0,餐饮,国际餐饮,0
B2094751DB69ABFE4698,麦德客,近郊创业路3号香居美地门市(近石家庄糖尿病医院),114.6842,38.03605,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094751DB6AA3FC449E,铁锅面,长安区范民路(近范西路),114.58622,38.07054,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094751DB6AA2F9419B,黔园川菜,台北峨嵋街88之1号(近西门国小),114.62325,38.03792,0311,四川菜,1,1,餐饮,中式餐饮,0
B2094751DB6AAAF5439B,水晶泡烤吧,长安区义北路19号楼105号底商,114.5862,38.07054,0311,烧烤,0,0,餐饮,中式餐饮,0
B2094751DB6BA3FB449C,大胖涮坊,近郊藁城市良村开发区管委会西邻安东街1号(近东石环路),114.6827,38.039,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094656D365A6F9419B,金石面馆,,114.58102,38.07681,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094656D365A5F54593,小雨餐厅,,114.58387,38.0748,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094656D36BAAFB4898,清真小吃(石家庄学校西南),,114.58128,38.07643,0311,清真餐馆,0,0,餐饮,中式餐饮,0
B2094656D36BAAFB4899,兄弟小吃,,114.58129,38.07649,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094656D36BAAFB449C,鑫林餐厅,,114.59062,38.05541,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094656D36BAAFB4592,道口烧鸡,,114.58099,38.07638,0311,餐饮美食,0,0,餐饮,其它,0
B2094656D36AA5FE4899,祥和轩,,114.59817,38.04479,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094751DB6BA3F4489E,安得利蛋糕房,长安区南村镇十字路口(近市第五十中学),114.6415,38.06244,0311,甜品店,0,0,餐饮,甜点饮品,0
B2094751DB6BA2F8449E,熏肉大饼,近郊开发区兴业街(扬子路口),114.68989,38.03271,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094751DB6CABFA419B,凯旋君悦萨拉伯尔,长安区展览馆附近,114.58622,38.07054,0311,河北菜,0,0,餐饮,中式餐饮,0
B2094751DB6CAAFF4692,牛肉饼,长安区裕彤菜市场,114.58622,38.07054,0311,餐饮美食,0,0,餐饮,其它,0
B2094751DB6DA6F8489A,重庆餐馆,裕华区北国东方明珠超市附近,114.63323,38.03382,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
B2094751D369A4FE429A,干锅鸭头,长安区长安大厦2楼,114.58622,38.07054,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094751D369AAFE419C,台湾手抓饼,长安区东明桥向东20米路北,114.58622,38.07054,0311,餐饮美食,0,0,餐饮,其它,0
B2094751D36AA6FC449E,香鮥鲤辣,裕华区东开发区祁连街(黄河大道口北侧),114.6139,38.04289,0311,海鲜酒楼,0,0,餐饮,中式餐饮,0
B2094751D36AAAF8419C,蒙古大营,长安区汊河北岸东行２公里,114.58622,38.07054,0311,烧烤,0,0,餐饮,中式餐饮,0
B2094454D065A7F4429D,美食城大饭店,河北省 石家庄市 南董道口,114.742866,38.107822,0311,餐饮美食,1,1,餐饮,其它,0
B2094454D065A7F44498,美食城大饭店,河北省 石家庄市 南董道口,114.742866,38.107822,0311,餐饮美食,0,0,餐饮,其它,0
B2094656D364A2FB459C,南海渔村(市府东路),,114.85025,38.0354,0311,海鲜酒楼,0,0,餐饮,中式餐饮,1
B2094656D364A1FC4298,良缘饺子馆,,114.82686,38.02106,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,1
B2094757D76AA2FD4399,老李家四季羊杂割 定州店,定州市兴定东路(国家电网斜对面),115.010063,38.522945,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,2
B209475CD36FA0FE479B,燕鑫火锅,藁城市广场西侧(近新华书店),113.57422,37.86315,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094757D765A0FC479C,肯德基 红旗大街店,桥西区红旗大街(近天和商厦),114.45971,38.0019,0311,快餐厅,827,368,餐饮,小吃快餐,0
B2094757D46CABF8479B,德克士 中山路店,长安区中山路(火车站对面),114.48725,38.04307,0311,快餐厅,227,58,餐饮,小吃快餐,0
B2094656D369A6F54099,吉野家,新华区东方城市购物广场1层东侧,114.48648,38.04071,0311,快餐厅,158,51,餐饮,小吃快餐,0
B2094757D069A4F44398,蜜果蜜制鲜饮(北国商城店),河北省石家庄市桥东区北人字街(近北国商城),114.50882206,38.041585873,0311,冷饮店,224,82,餐饮,甜点饮品,0
B2094757D66FA7FE489D,峨嵋小镇·经典小厨 万达店,裕华区建华南大街136号万达广场3楼,114.541588064,38.0242290381,0311,四川菜,320,159,餐饮,中式餐饮,0
B2094656D365A5FB4199,石家庄阳光大厦,桥东区平安南大街33号(裕华东路南侧),114.50237,38.03424,0311,韩国料理,848,275,餐饮,国际餐饮,0
B2094750DA6FA1FE429E,一茶一坐（石家庄新百店）,桥西区中山西路139号新百广场3楼空中美食廊(近北国电器),114.47811,38.04394,0311,茶艺馆,255,101,餐饮,甜点饮品,0
B2094656D365A6F8459C,肯德基 新华路店,桥西区新华路与中华大街交口(近人民商场),114.47717,38.0478,0311,快餐厅,383,101,餐饮,小吃快餐,0
B2094757D169A5FF459F,河北科技大学新校区touch咖啡厅,河北省石家庄市裕华区建安路,114.522173064,37.9801654547,0311,咖啡厅,1787,604,餐饮,甜点饮品,0
B2094656D369AAF9469F,必胜客 中山西路店,桥西区中山西路139号新百广场1楼,114.47659,38.04271,0311,西餐厅,516,193,餐饮,国际餐饮,0
B2094757D76AA2FD469F,麦当劳,桥东区民族路69号颐高数码广场1楼,114.48191,38.04511,0311,快餐厅,498,142,餐饮,小吃快餐,0
B2094656D364A4F54599,必胜客(宁波天一店),长安区中山东路188号(近北国商城),114.5102671,38.0429235,0311,西餐厅,221,63,餐饮,国际餐饮,0
B2094757D165A1F4449C,伊秀手握寿司,石家庄万达三楼,114.54501506,38.023551044,0311,日本料理,95,29,餐饮,国际餐饮,0
B2094757D065AAFA4299,伊秀手握寿司 中山东路店,长安区中山东路295号(博物馆对面),114.52175,38.0429,0311,日本料理,90,32,餐饮,国际餐饮,0
B2094757D765A5F5499F,肯德基 育才街店,裕华区育才街怀特保龙仓旁(近槐安路),114.52921,38.02612,0311,快餐厅,80,23,餐饮,小吃快餐,0
B2094750DA6BAAFC419B,先天下俏江南,石家庄先天下购物中心,114.524566,38.042171,0311,餐饮美食,191,123,餐饮,其它,0
B2094656D364A4F5439F,上岛咖啡(槐安店),槐安东路与建设南大街交叉口北行20米,114.51262,38.02281,0311,咖啡厅,295,115,餐饮,甜点饮品,0
B2094757D16FA3FB4198,蓝湾咖啡 广安店,长安区中山东路(近广安大街),114.52328,38.04329,0311,咖啡厅,122,54,餐饮,甜点饮品,0
B2094757D76BA2F44199,小p家洋果子店,桥西区红旗大街(近西美花城),114.46328,37.99514,0311,甜品店,438,257,餐饮,甜点饮品,0
B2094757DB6EA1FD409D,河北太行国宾馆（原石家庄白楼宾馆）,桥西区维明北大街28号(中山西路口),114.468424916,38.043946769,0311,河北菜,787,357,餐饮,中式餐饮,0
B2094757D16CAAFF499F,星巴克(石家庄万象天成店),桥西区桥西区裕华西路15号万象天成1层,114.478975999999,38.035367,0311,中餐厅,2595,1194,餐饮,中式餐饮,0
B2094757D068A1F5419D,星巴克 万达店,裕华区建华南大街136号万达广场1楼(槐安路口),114.54577,38.02321,0311,中餐厅,2946,1401,餐饮,中式餐饮,0
B2094656D364ABF5459F,河北世纪大饭店,桥西区中山西路145号世纪大饭店(近人民商场),114.47633,38.04402,0311,广东菜,1646,704,餐饮,中式餐饮,0
B2094757D465A7F8459B,星巴克 新源乐汇城店,桥东区中山西路11号新源乐汇城(近泰华街),114.50653,38.03369,0311,中餐厅,1116,425,餐饮,中式餐饮,0
B2094757D464A5FA4792,深度国际酒吧,桥西区南小街6号(近南花园步行街),114.48423,38.04242,0311,北京菜,1891,1051,餐饮,中式餐饮,0
B2094757D16FA6FD4098,必胜客东尚欢乐餐厅,石家庄中山东路东尚MALL一层,114.51837046,38.043151259,0311,快餐厅,197,70,餐饮,小吃快餐,0
B2094750DA6AA4FB449C,石家庄星巴克银座店,桥东区中山西路83号银座商城内(近火车站),114.48516,38.04373,0311,咖啡厅,2669,1434,餐饮,甜点饮品,0
B2094757D46CABFB4792,呷哺呷哺,裕华区槐安路123号万达广场3楼(建华大街口),114.54664,38.02238,0311,火锅店,136,41,餐饮,中式餐饮,0
B2094656D365A4FC4493,肯德基 裕华店,裕华区北国超市裕华店,114.54061,38.03577,0311,快餐厅,192,66,餐饮,小吃快餐,0
B2094656D36BA0FB499C,光明渔港 怀特店,裕华区东岗路体育南大街口北(近怀特家居城),114.53358,38.01559,0311,海鲜酒楼,181,65,餐饮,中式餐饮,0
B2094757D06BA7FC419E,晓麟奶茶,裕华区槐中路建设南大街交叉口南侧新世隆超市北门,114.48354339,38.042449951,0311,冷饮店,103,19,餐饮,甜点饮品,0
B2094757D065A0F9439D,石家庄新石中路夜市,桥西区新石中路,114.45829,38.01352,0311,快餐厅,933,440,餐饮,小吃快餐,0
B2094656D364A4F9449D,上岛咖啡(友谊北大街店),桥西区友谊大街165号(裕华路口),114.45227,38.05068,0311,咖啡厅,237,87,餐饮,甜点饮品,0
B2094757D06BA4F84798,蜜之塘,桥东区新休门燕赵财富中心(近北国商城),114.50851189,38.041859676,0311,甜品店,228,96,餐饮,甜点饮品,0
B2094656D369A7FB469B,金汉斯 大径街店,桥东区大径街四区B座,114.49731,38.04103,0311,烧烤,213,82,餐饮,中式餐饮,0
B2094757D46AA6F94993,COFFEE 大洋百货店,中山东路118号大洋百货内(近休门街),114.50365,38.04303,0311,咖啡厅,140,24,餐饮,甜点饮品,0
B2094656D364A4F5419D,麦当劳(石家庄怀特店),育才街256号怀特国际商城1楼(近槐安路),114.52989,38.02243,0311,快餐厅,217,93,餐饮,小吃快餐,0
B2094757D76AABF44992,全聚德 和平店,新华区和平西路北新街口西侧(近省二院),114.48589,38.05605,0311,北京菜,254,106,餐饮,中式餐饮,0
B2094757D46AABF54399,找茶,裕华区建华南大街136号万达广场3楼(槐安路口),114.5456,38.02292,0311,甜品店,144,65,餐饮,甜点饮品,0
B2094656D36BA0FB4998,湘君府 体育南大街店,裕华区体育南大街(近怀特家居城),114.53324,38.01715,0311,湖南菜,152,66,餐饮,中式餐饮,0
B2094757D46EA0FA429B,大喜龙虾,桥东区东风路118号(休门街口),114.50209,38.02822,0311,烧烤,177,53,餐饮,中式餐饮,0
B2094656D369A5FC469A,峨嵋小镇 南花园店,桥西区中山路南花园步行街A座2楼(近东购商场),114.48374,38.03881,0311,四川菜,107,38,餐饮,中式餐饮,0
B2094656D364A4F9419B,保定会馆 中华店,桥东区中华北大街100号(近和平西路),114.47721,38.05365,0311,河北菜,142,44,餐饮,中式餐饮,0
B2094757D065A7FB499B,巴贝拉 东尚店,长安区中山东路269号北国东尚Mall4楼(近博物馆),114.51959,38.04292,0311,西餐厅,112,39,餐饮,国际餐饮,0
B2094757D16AA7FE4398,新唐记甜品,石家庄槐安路与建华大街交叉口裕华万达广场三层,114.54528076,38.024079039,0311,餐饮美食,119,45,餐饮,其它,0
B2094757D46BAAFC419C,肯德基 先天下店,长安区中山东路326号先天下广场B1楼(育才街口),114.52665,38.04223,0311,快餐厅,114,33,餐饮,小吃快餐,0
B2094757D76BA5F9449A,峨嵋小镇 华庭店,长安区中山东路192号华庭时尚商务酒店5楼(近北国商城),114.51204,38.04197,0311,四川菜,151,63,餐饮,中式餐饮,0
B2094656D36BA0FD4592,广味大排档,桥西区富强大街(槐安路口北侧),114.5231,38.02055,0311,中餐厅,101,40,餐饮,中式餐饮,0
B2094757D764A7FF469C,麦当劳 万达店,裕华区建华南大街136号万达广场1楼(近槐安东路),114.54716,38.02291,0311,快餐厅,265,87,餐饮,小吃快餐,0
B2094757D764A7FF4392,松本楼,桥东区裕华东路62号(近建设南大街),114.50998,38.03524,0311,日本料理,335,185,餐饮,国际餐饮,0
B2094656D364AAF54599,麦当劳(石家庄北国店),长安区中山东路188号北国商城B1楼,114.51054,38.04297,0311,快餐厅,183,52,餐饮,小吃快餐,0
B2094751D268A5F5459B,必胜客(花园店),新华路以北友谊大街以东东方花园商务楼一、二层,114.4626706,38.0481905,0311,快餐厅,197,83,餐饮,小吃快餐,0
B2094656D364A4FF419D,河北人家 槐安店,桥西区槐安路27号(近槐安西路),114.48162,38.02513,0311,河北菜,457,201,餐饮,中式餐饮,0
B2094757D46CABFA479C,巴贝拉 南小街店,长安区南小街6号南花园商业步行街A,114.48423,38.04242,0311,西餐厅,175,86,餐饮,国际餐饮,0
B2094656D36AA3FF4798,百客咖啡 军创店,新华区华西路与中华北大街交叉口西北角,114.47354,38.04551,0311,咖啡厅,279,127,餐饮,甜点饮品,0
B2094757D765A5F8429E,肯德基 保龙仓店,桥西区中华南大街355号保龙仓超市1楼,114.47796,38.02803,0311,快餐厅,201,46,餐饮,小吃快餐,0
B2094757D46AABF5459A,肯德基 中华北大街店,桥东区中华北大街50号军创园2号综合楼103号(新华路口),114.47689,38.04753,0311,快餐厅,159,45,餐饮,小吃快餐,0
B2094757D46AA4FC429B,肯德基 中山西路店,桥西区中山西路华润万家(近西里小区),114.45619,38.04206,0311,快餐厅,369,111,餐饮,小吃快餐,0
B2094757DA68A1FB429E,茉莉花开,裕华西路15号万象天成商厦5层,114.473469,38.035437,0311,餐饮美食,410,277,餐饮,其它,0
B2094757D06AAAFF4399,老酒川菜坊(中山店),石家庄中山东路166号,114.50552552,38.043697483,0311,餐饮美食,114,43,餐饮,其它,0
B2094656D36BA3FB4899,百客咖啡 国际大厦店,长安区中山东路301号(近博物馆),114.5223,38.04337,0311,中餐厅,162,85,餐饮,中式餐饮,0
B2094757D56FA0F44399,西贝海鲜汇,中国河北省石家庄市区槐安东路,114.50498047,38.02279053,0311,海鲜酒楼,384,227,餐饮,中式餐饮,0
B2094757D16EA5FF479E,85度C 维明南大街店,桥西区维明南大街甲96号(近民心广场),114.4698738,38.0374148,0311,甜品店,72,32,餐饮,甜点饮品,0
B2094656D36AA7F9449A,燕风楼烤鸭店 中华店,桥西区中华南大街601号(近南二环),114.47775,38.0059,0311,北京菜,106,23,餐饮,中式餐饮,0
B2094656D365A5F8479D,保定驴肉火烧(新华路),,114.48028,38.04751,0311,中餐厅,201,36,餐饮,中式餐饮,0
B2094656D365AAF44293,峨嵋小镇 国际大厦店,长安区中山东路301号国际大厦2楼(近世贸广场),114.52231,38.04322,0311,四川菜,63,20,餐饮,中式餐饮,0
