OBJECTID,poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst,C1km,C2km,C3km
521,B2094753DA6EA2FD4392,南简良东区,建东街7号,114.414765,38.060763,311,住宅区,0,0,小区,11,50,243
522,B2094753DA6EA2FE439A,康达花园,康庄旧村,114.387674,38.080494,311,住宅区,0,0,小区,3,8,21
523,B2094753DA6EA2FE469C,康馨花苑,和平西路康庄村北,114.387116,38.093194,311,住宅区,4,3,小区,6,9,12
524,B2094753DA6EA2F84098,岳村新村,植物园南侧,114.325147,38.093988,311,住宅区,5,2,小区,14,41,51
525,B2094753DA6EA2F84892,龙海花园,海山大街与平路交叉口,114.325018,38.086355,311,住宅区,1,1,小区,28,51,51
526,B2094753DA6EA2F94493,银泉花园,鹿泉市原动物园南行1000米,114.412093,38.042295,311,住宅区,0,0,小区,32,61,341
527,B2094753DA6EA2FA4593,月容和庄,植物园西侧,114.375787,38.102043,311,住宅区,1,0,小区,2,8,9
528,B2094753DA6EA2F4429B,欧特花园,和平西路与西外环交叉口,114.3857,38.075342,311,住宅区,0,0,小区,3,11,23
529,B2094753DA6EA1FE4298,原乡,石家庄植物园南侧,114.382643,38.09723,311,住宅区,0,0,小区,7,8,11
530,B2094753DA6EA1FE449A,岳村花园,植物园路岳村,114.39394,38.097787,311,住宅区,4,0,小区,6,8,12
531,B2094753DA6EA1FE4493,华西新村,西二环与新华路交口,114.413252,38.047077,311,住宅区,0,0,小区,32,64,333
532,B2094753DA69A7FC4599,水域南岸,和平西路第四空军学院附近,114.398704,38.095356,311,住宅区,0,0,小区,2,8,13
533,B2094757D56FA1FD489D,凌透花园(西门),中国河北省石家庄市区,114.59957275,38.07698676,311,住宅区,3,0,小区,0,37,69
534,B2094757D56FA5FD499D,凌透花园,中国河北省石家庄市区,114.600102,38.07722792,311,住宅区,58,23,小区,0,35,65
535,B2094751DB6FA3FE4893,啤酒花园(体育场店),长安区裕彤体育场,114.58622,38.07054,311,住宅区,1,0,小区,42,71,190
536,B2094656D365A3FE449F,东方怡园,西兆通,114.60796,38.074837,311,住宅区,4,0,小区,0,15,49
537,B209475DD768A4FD419D,紫林湾,石津路和石兆街交叉口的东北角,114.601135,38.060662,311,住宅区,0,0,小区,0,29,212
538,B209475DD768ABFE4093,长瑞上城,长安区和平路与东二环交口东行1500米路南,114.598045,38.053228,311,住宅区,0,0,小区,2,100,306
539,B2094750D564A3FD489E,香水湾,正定新区滹沱河南岸西兆通镇石丰路与石兆街交叉口西北角,114.613366,38.075832,311,住宅区,19,10,小区,0,1,35
540,B2094750D564A3FF4892,晨馨花园,藁城南董镇,114.774513,38.102684,311,住宅区,0,0,小区,0,0,4
541,B2094753DA6EA2FF4193,桃园名居,南村镇侯帐村,114.664843,38.09061,311,住宅区,0,0,小区,0,0,3
542,B2094753DA6EA2FF4792,店上翠城,西兆通镇店上村,114.614503,38.092282,311,住宅区,1,0,小区,1,1,2
543,B2094753DA6EA2F8489A,外贸食品宿舍,和平路555号,114.600953,38.055526,311,住宅区,0,0,小区,1,63,247
544,B2094752D56CA6FB4793,众和嘉苑,和平路与东二环交叉口东行800米路南,114.597788,38.053059,311,住宅区,0,0,小区,2,105,308
545,B2094752D56CA4F84799,紫苑二期,石家庄开发区学院路以东宋营镇韩通村,114.632034,38.016993,311,住宅区,0,0,小区,2,7,64
546,B2094752D56CA4F9479D,石家庄主语城,开发区太行大街与学苑路交口西南角,114.63933,38.013409,311,住宅区,2,1,小区,0,4,16
547,B2094752D56CA4FB4998,安联生态城,长安区东二环与北二环交汇处东侧,114.582939,38.066744,311,住宅区,0,0,小区,41,96,306
548,B2094750D569A0F8469C,怡景苑,滹沱河南岸西兆通镇,114.598045,38.074987,311,住宅区,0,0,小区,1,40,76
549,B2094750D56BA0F9499E,枫林小镇,和平路与石兆街交口北行500米路西,114.598929,38.061811,311,住宅区,0,0,小区,0,33,213
550,B2094750D56BA7F5439C,新南家园,太行大街与和平路交叉口北行800米路东,114.638804,38.047084,311,住宅区,2,2,小区,3,23,50
551,B2094750D56BA6FE479F,天山熙湖小区,昆仑大街与湘江道交口东南角,114.620622,38.032391,311,住宅区,2,2,小区,14,99,111
552,B2094750D56BA4F84293,东城国际商务中心,东开发区天山大街与黄河大道交汇处西南角,114.607186,38.043833,311,住宅区,2,1,小区,30,112,201
553,B2094750D564A1F9409F,河北大厦,天山大街与黄河大道交汇处沿黄河大道东行100米路北,114.610748,38.045725,311,住宅区,0,0,小区,25,78,182
554,B2094750D564A1F54393,馨悦小镇,长安区东北二环交叉口紧邻二环,114.582596,38.06742,311,住宅区,0,0,小区,46,89,303
555,B2094750D564A0FA439A,国风,长安区和平路与东二环交口东行1500米路北,114.606683,38.055303,311,住宅区,0,0,小区,0,38,198
556,B2094750D564A0FB459A,日中天创新科技园,天山大街与建华东路交口东南角,114.608688,38.050795,311,住宅区,0,0,小区,6,52,211
557,B2094656D369A6FB419E,联邦名都,裕华西路166,114.48132,38.03363,311,住宅区,1018,412,小区,331,1247,2729
558,B2094656D364ABFD459F,东岗怡园(建设南大街),槐安东路96,114.51494,38.02137,311,住宅区,1276,539,小区,237,1025,2652
559,B2094656D06CA2FB499B,尹泰花园,红旗大街与南二环交叉口南行二站地,114.46607,37.99098,311,住宅区,1269,595,小区,23,113,389
560,B2094656D365A2F9469C,众美·凤凰城,长安区和平路和广安大街交叉口北侧,114.549997,37.998983,311,住宅区,2899,1355,小区,34,229,706
561,B2094656D364A4FA419A,春江花月(新石中路),石家庄市桥西区新石中路166号,114.46872813607216,38.01329858542535,311,住宅区,2593,980,小区,226,552,1237
562,B2094656D06CA3F8489D,盛世天骄,石家庄胜利北大街和光华路交汇处,114.45971,38.04882,311,住宅区,2313,1080,小区,208,1127,2245
563,B2094656D365A7FA409B,世纪花园(东岗路),东岗路75,114.53995,38.01592,311,住宅区,1230,653,小区,271,1053,1799
564,B2094656D06CA3F84593,绿家小区,建通街与南二环交叉口南行200米,114.50311,37.993729,311,住宅区,345,150,小区,5,82,374
565,B2094757D56EAAF54292,开元先天下,育才街58号,114.52642443,38.04110379,311,住宅区,172,60,小区,484,1884,3394
566,B2094656D369A7FE4492,华夏家园,桥东区东风路,114.49747,38.02315,311,住宅区,649,283,小区,207,892,2694
567,B2094656D06CA3FD4799,中央悦城,中山路与大经街交叉口西行100米路南,114.5274,38.03003,311,住宅区,420,190,小区,383,1663,3400
568,B2094656D365ABF84292,金裕花园,石家庄桥西区南长街,114.48318,38.03732,311,住宅区,273,128,小区,531,1351,2903
569,B2094757D56FA1F4419A,河北医大二院,中国河北省石家庄市区中华北大街,114.47804091,38.05879829,311,住宅区,254,58,小区,327,1191,2432
570,B2094656D365A4F44692,富强电力小区(富强大街),富强大街149号,114.52369,38.01943,311,住宅区,187,53,小区,267,1112,2444
571,B2094656D365ABF8429E,金正缔景城,石家庄市桥西区工农路255号,114.4741946938658,38.032977394306,311,住宅区,4274,1477,小区,287,1183,2591
572,B2094656D368AAFA479B,万信城市花园,石家庄北城路35号,114.4584,38.07356,311,住宅区,951,400,小区,154,617,1199
573,B2094656D365A2FF4293,名门华都,长安区和平路和广安大街交叉口北侧,114.5221,38.05439,311,住宅区,664,364,小区,379,1456,2685
574,B2094656D36AA5F4439E,博雅庄园,光华路9号,114.50729,38.05915,311,住宅区,824,253,小区,280,1301,2839
575,B2094656D06CA3FE4398,留营华苑,开泰街20号,114.43232,38.05715,311,住宅区,964,378,小区,43,287,815
576,B2094757D56FA5FD499B,汇景家园·棉二生活区,谈南路2,114.51922987,38.04632894,311,住宅区,635,213,小区,845,1762,3049
577,B2094656D365A4FA409E,自由港公寓,和平东路20号,114.49837,38.05344,311,住宅区,483,176,小区,199,1739,3262
578,B2094757D069AAFA4799,一茶一座(先天下店),石家庄中山东路326号北国先天下购物广场三楼,114.52704161,38.042135703,311,住宅区,114,48,小区,503,1922,3384
579,B2094656D365A4FA429F,省直玉成小区,城角街726,114.44375,38.01361,311,住宅区,556,240,小区,98,476,961
580,B2094656D364A4FF4393,河北省委宿舍(师范街),师范街47,114.46693,38.03658,311,住宅区,352,142,小区,235,1242,2459
581,B2094656D364ABF54799,君晓家园,槐安路二环交叉口往西(仓安综合市场对面),114.43072,38.02478,311,住宅区,843,299,小区,61,430,872
582,B2094656D369A1FF4692,西里小区(裕华西路),裕华西路118,114.45563,38.0343,311,住宅区,764,320,小区,275,915,2153
583,B2094656D365ABF84993,碧水青园,长安区和平路和广安大街交叉口北侧,114.51727,38.01521,311,住宅区,506,273,小区,209,865,1760
584,B2094757D168A5F8459E,燕港新村,河北省石家庄市育才街328号,114.52634806,38.013122143,311,住宅区,744,392,小区,220,860,1751
585,B2094656D06CA1FE499E,青园小区,富强大街150号,114.51812,38.01666,311,住宅区,848,416,小区,245,923,2158
586,B2094656D364A4FD439E,中国电子科技集团公司第五十四研究所生活区(中山西路),中山西路491号,114.44764,38.04282,311,住宅区,953,348,小区,294,742,1693
587,B2094656D364AAFD4792,北苑别墅(变电街),变电街16,114.44076,38.06927,311,住宅区,1248,642,小区,69,286,754
588,B2094656D365A5F44892,海天·阳光园,翟营大街458,114.55519,37.99703,311,住宅区,582,183,小区,25,124,512
589,B2094656D365A4F4449F,顺美华庭(城角街),桥西区槐安西路与城角街交叉口,114.44322,38.02316,311,住宅区,1141,538,小区,183,668,1174
590,B2094757D16EA1FA4699,万隆国际,裕华东路和育才街交汇处西南,114.525767764,38.0349287369,311,住宅区,513,257,小区,412,1921,3482
591,B2094656D368A4FE459E,御景园,光华路7号,114.50457,38.06001,311,住宅区,441,197,小区,230,1167,2881
592,B2094656D36AA3F54193,西焦城市花园,新华路591,114.45429,38.04895,311,住宅区,472,201,小区,204,944,2126
593,B2094656D365AAF44692,联盟小区,联盟路与友谊大街交叉口,114.44958,38.07564,311,住宅区,491,229,小区,126,371,901
594,B2094656D365A0F4439F,棉七生活区,桥东裕华路,114.49801,38.03422,311,住宅区,243,57,小区,291,1756,3325
595,B2094656D06CA2F9499A,滨河新城,滨河街8号！,114.46977,37.99967,311,住宅区,231,64,小区,59,328,577
596,B2094656D06CA2F44392,旭城花园,南二环与滨河街交叉口,114.46907,38.00331,311,住宅区,337,103,小区,96,406,696
597,B2094656D368ABF5409D,中华绿园,红军大街69,114.47433,38.06695,311,住宅区,432,151,小区,232,899,1874
598,B2094656D365A0FE4899,中国电子科技集团公司第五十四研究所生活区(侧门),,114.44415,38.04864,311,住宅区,339,180,小区,208,658,1482
599,B2094656D365A0F54193,河北省公安厅(西)生活区,友谊北大街48,114.45105,38.04447,311,住宅区,403,71,小区,194,847,2007
600,B2094656D06CA3F9419D,财富商业中心,石家庄广安大街24号,114.52158,38.05146,311,住宅区,68,15,小区,500,1547,2854
601,B2094656D364A4F94492,十三所生活区(新合街),新合街106,114.45574,38.05303,311,住宅区,98,28,小区,215,877,2080
602,B2094656D365A5FA429F,泰华园东区,泰华街与朝阳路交叉口,114.46037,38.06873,311,住宅区,427,198,小区,205,719,1393
603,B2094656D06CA3FF419E,碧水蓝湾,西三环与南二环西延线交叉口,114.4359,38.00626,311,住宅区,124,42,小区,4,136,557
604,B2094656D06CA3F94792,开泰小区,保龙仓北行300米,114.42553,38.06065,311,住宅区,465,311,小区,15,115,506
605,B2094656D06CA3F94798,君苑花园,,114.41841,38.0478,311,住宅区,434,197,小区,27,141,460
606,B2094656D36BABFD409D,核四院生活小区(兴苑街),兴苑街66,114.53633,38.02387,311,住宅区,184,86,小区,502,1179,2683
607,B2094656D06CA3F9409D,阳光新城,建华大街南头交南二环外,114.55248,37.9853,311,住宅区,112,57,小区,2,30,129
608,B2094656D365A5FE4099,滨河小区颐宁苑(滨河街),新石中路168,114.46466,38.01232,311,住宅区,150,41,小区,246,578,1125
609,B2094656D365A5FF439C,北苑小区(变电街),变电街19,114.44126,38.0696,311,住宅区,130,55,小区,76,303,766
610,B2094656D364ABFE429D,平安生活小区南区,建胜路平安南大街交口,114.5064,38.01754,311,住宅区,177,62,小区,235,734,2125
611,B2094656D365A5FD4593,方北新村(体育南大街),,114.5337,38.03361,311,住宅区,442,159,小区,355,1745,3328
612,B2094656D364ABF9489E,旭景琴园(建通街),建通街16号,114.50525,38.0107,311,住宅区,176,63,小区,162,547,1150
613,B2094656D06CA3FF469B,风尚水郡,石家庄胜利北大街和光华路交汇处,114.54835,38.0014,311,住宅区,132,52,小区,46,290,816
614,B2094757D56FA4FD429C,北杜花园(西门),中国河北省石家庄市区时光街,114.42862386,38.02786268,311,住宅区,180,86,小区,63,396,818
615,B2094656D365A1F44993,滨湖小区(滨华路),滨华路9,114.46641,38.06932,311,住宅区,167,65,小区,188,816,1522
616,B2094656D365A4F4479D,北苑别墅(西门),西二环北路299,114.43767,38.06964,311,住宅区,101,37,小区,51,270,690
617,B2094656D365A4F4499E,合作小区北区(国泰街),,114.4398,38.06018,311,住宅区,102,20,小区,85,366,1000
618,B2094656D365ABFC449C,盛邦华庭梅林园,维明街与新石南路交叉口北行50米,114.46926,38.00843,311,住宅区,175,67,小区,204,468,949
619,B2094757D56FABF4459E,泊爱家园,石家庄胜利北大街和光华路交汇处,114.4381906,38.03161278,311,住宅区,78,18,小区,212,665,1111
620,B2094656D368AAF8479B,滨湖新村(泰华街),泰华街水上公园东门,114.46475,38.07455,311,住宅区,290,131,小区,170,677,1298
621,B2094656D365A5FB419F,华兴小区(东岗路),东岗路42,114.53761,38.01542,311,住宅区,493,161,小区,247,1052,1798
622,B2094656D365ABF84392,棉一小区,建设北大街113,114.5139,38.05181,311,住宅区,142,37,小区,512,1722,2897
623,B2094656D365A1F8479E,嘉实蓝岸,长安区和平路和广安大街交叉口北侧,114.54174,38.0331,311,住宅区,382,141,小区,383,1476,2927
624,B2094656D368A5FB479E,卓达院士专家园,,114.4327,38.01682,311,住宅区,274,74,小区,16,286,828
625,B2094757DA6EAAF9419D,璟郡小区,桥东区石家庄市公安局西邻,114.483285811742,38.0226627333738,311,住宅区,236,116,小区,110,681,2219
626,B2094656D364AAFB479C,棉二小区,,114.51837,38.04678,311,住宅区,35,4,小区,866,1795,3057
627,B2094656D365A5FE499A,合作小区(广源路),广源路2,114.44171,38.05851,311,住宅区,409,97,小区,93,470,1135
628,B2094656D36BA7F4439D,阳光水岸,建设南大街168号,114.51103,38.0161,311,住宅区,249,93,小区,196,839,1882
629,B2094656D365A6F54498,青园小区(西1门),,114.52061,38.01885,311,住宅区,109,11,小区,257,1078,2421
630,B2094656D365A4FB4398,联盟居住小区(友谊北大街),友谊北大街336,114.454,38.0774,311,住宅区,65,13,小区,140,440,955
631,B2094656D36AA7F4479D,石家庄市交管局宿舍,汇华路10,114.49417,38.00909,311,住宅区,45,12,小区,73,394,990
632,B2094656D36AA4FA499E,河北日报生活小区,青园街173,114.51831,38.03417,311,住宅区,144,65,小区,534,2001,3350
633,B2094656D365A5FC459A,新石小区(新石中路),中华大街与新石中路交叉口,114.47614,38.01356,311,住宅区,154,62,小区,180,511,1283
634,B2094656D368ABFF409E,太行生活区,新华区和平西路221号太行宿舍,114.47977,38.06247,311,住宅区,377,120,小区,221,1059,2233
635,B2094656D36AA6FF4398,仁和嘉园,槐安东路28,114.50492,38.02159,311,住宅区,485,273,小区,257,841,2604
636,B2094656D364A5F54192,冀兴花园(胜利北街),胜利北街141号,114.50366,38.06294,311,住宅区,128,46,小区,178,854,2756
637,B2094656D365A4F44199,钟强小区(钟旺路),,114.44814,38.06618,311,住宅区,187,52,小区,132,589,1097
638,B2094656D365ABF8449A,宁安小区,北荣街41号,114.48638,38.05153,311,住宅区,244,58,小区,427,1552,2951
639,B2094656D06CA2FA479C,紫荆花园,,114.51177,37.97526,311,住宅区,341,133,小区,13,29,44
640,B2094757D064A7F94092,燕都花园,石家庄市桥东区华新路65号,114.50910472,38.062223668,311,住宅区,179,59,小区,201,874,2551
641,B2094656D369A4FF4699,开达小区,工农路,114.46223,38.03134,311,住宅区,185,72,小区,254,1057,2183
642,B2094656D365ABFC4092,铁路34宿舍,中华南大街与槐安路交叉口,114.4757,38.02759,311,住宅区,152,49,小区,203,947,2360
643,B2094757D56FA7FD439D,紫晶·天域一期,中国河北省石家庄市区胜利北街,114.50004367,38.05584093,311,住宅区,271,97,小区,199,1531,3198
644,B2094656D36AA2FB439B,石铁三十一宿舍,宁安路291,114.46925,38.05666,311,住宅区,61,18,小区,336,1196,2302
645,B2094656D364A4FB429F,平安万和园(北门),,114.49753,38.01758,311,住宅区,126,49,小区,158,598,1917
646,B2094757D66EA0FB4692,宏业花园,石家庄华新路30号,114.507302157,38.0617705644,311,住宅区,278,119,小区,210,915,2697
647,B2094656D369A0FE439B,建国小区,槐安西路257,114.44104,38.02472,311,住宅区,82,14,小区,185,683,1131
648,B2094656D36BA7FD4793,燕港怡园,东岗路28,114.52613,38.01532,311,住宅区,106,53,小区,218,999,1939
649,B2094656D365A4F9499D,湖畔佳苑,泰华街与北城路交叉口,114.4621,38.07407,311,住宅区,120,57,小区,157,654,1269
650,B2094656D365A4FB439D,建国小区南区(东门),槐安西路246,114.43997,38.02423,311,住宅区,104,17,小区,157,666,1089
651,B2094656D365A4F44793,环城花园生活东区(城角街),城角街669,114.44526,38.02069,311,住宅区,222,80,小区,169,685,1189
652,B2094656D365ABFD4693,宁安小区(南门),,114.48645,38.05093,311,住宅区,15,1,小区,461,1535,2979
653,B2094656D369A1FE499F,西里新区(东门),西里街30,114.45522,38.03708,311,住宅区,22,7,小区,252,955,2191
654,B2094656D364AAFF409E,钟家庄(北区),,114.45182,38.06776,311,住宅区,118,48,小区,144,600,1132
655,B2094656D365ABFF4992,胜利小区明珠园,塔南路,114.49277,38.01209,311,住宅区,54,7,小区,79,503,1254
656,B2094656D365ABFC409B,中华绿园(东门),中华北大街186,114.47705,38.0661,311,住宅区,17,5,小区,237,879,1969
657,B2094656D365A2F4429A,省艺校宿舍,,114.51806,38.03665,311,住宅区,79,26,小区,674,2097,3396
658,B2094656D36AA4F94692,省广播电视局宿舍,青园街150,114.51666,38.03777,311,住宅区,145,36,小区,661,2024,3436
659,B2094656D365ABFC4099,和平庄园,和平路与西三庄街交叉口,114.44623,38.063187,311,住宅区,41,6,小区,121,548,1137
660,B2094656D365ABFE4093,石府公寓(南门),,114.50856,38.02838,311,住宅区,17,4,小区,303,1597,3205
661,B2094757D56FA6FE499C,海龙城市之光,槐安路交南长街,114.4813889,38.02319119,311,住宅区,117,76,小区,129,710,2228
662,B2094757D16AA6FB419C,石府公寓,石家庄桥东区槐中路97号,114.50940308,38.028029472,311,住宅区,20,6,小区,309,1593,3170
663,B2094656D365A3FB4798,蓝钻名座,北大街19号,114.48749,38.04837,311,住宅区,16,2,小区,550,1598,3127
664,B2094656D364AAF9489C,经编厂宿舍(育才街),育才街与东岗路交叉口,114.52908,38.0168,311,住宅区,32,6,小区,228,1067,2059
665,B2094656D368ABFF469B,鹏远公寓,北新街60号,114.48538,38.05854,311,住宅区,128,56,小区,219,1271,2758
666,B2094656D365ABFE4992,博雅庄园(南门),,114.50737,38.05873,311,住宅区,14,3,小区,297,1331,2853
667,B2094656D365A4F5499E,长安花苑(北门),,114.51096,38.05035,311,住宅区,8,2,小区,694,1761,3061
668,B2094656D365A4FA4098,石家庄市第五医院住宅小区,,114.51074,38.00503,311,住宅区,13,3,小区,116,397,950
669,B2094656D365A7FD4998,石家庄电业局职工宿舍(水源街),新华路409,114.46599,38.04818,311,住宅区,10,1,小区,221,1377,2359
670,B2094656D369AAF5479A,铁路十六宿舍,宁安路91,114.48116,38.05471,311,住宅区,49,17,小区,333,1323,2812
671,B2094656D36AABF84893,疾控中心生活小区,东风路222,114.52003,38.02366,311,住宅区,117,45,小区,337,1239,2833
672,B2094656D365A4FA419E,平安小区碧海园,建胜路14号,114.50476,38.01947,311,住宅区,28,4,小区,252,695,2403
673,B2094656D365A1FE459D,泰安小区,维明街与新华路交叉口北行50米,114.46686,38.04946,311,住宅区,84,14,小区,249,1332,2367
674,B2094656D365A3FC4693,华潍公寓,工农路214号,114.47178,38.03207,311,住宅区,42,15,小区,229,1156,2454
675,B2094656D364A2FC469B,银宏花苑,园明路29,114.50643,38.0491,311,住宅区,31,12,小区,617,1900,3203
676,B2094656D36AABFE479E,华脉新村,槐中中路116号,114.51681,38.02785,311,住宅区,93,45,小区,284,1721,3173
677,B2094656D36AA6FD499F,芳馨家园,金利街19,114.49842,38.01028,311,住宅区,42,6,小区,118,453,1100
678,B2094656D368A5FB469F,宝曼家园,建国路661号,114.43328,38.0307,311,住宅区,99,15,小区,108,516,943
679,B2094656D06CA1FF429C,平安小区,建胜路12号,114.50943,38.01807,311,住宅区,38,20,小区,233,837,2236
680,B2094757D56FA0FD4993,汇景家园·棉二生活区(北门),谈南路2,114.51941189,38.04737033,311,住宅区,27,8,小区,824,1747,3016
681,B2094656D369AAF54193,路苑小区,,114.48365,38.05427,311,住宅区,207,47,小区,298,1375,2876
682,B2094757D56FA1FE499C,尹泰家园,中国河北省石家庄市区,114.46420166,37.98361084,311,住宅区,73,22,小区,11,36,157
683,B2094656D365A6F5449B,香榭苑(普圆街),,114.49789,38.02136,311,住宅区,275,165,小区,203,768,2455
684,B2094656D365A0FC4893,警苑小区,槐安西路73号,114.46853,38.02721,311,住宅区,49,18,小区,163,985,2197
685,B2094656D36BA3FB409D,谈后小区,谈北路19,114.52027,38.05158,311,住宅区,135,52,小区,527,1601,2834
686,B2094656D36AA0FC489A,滨河小区,红旗大街红滨路6号,114.46226,38.01626,311,住宅区,48,12,小区,248,722,1305
687,B2094656D368A5F4489D,旭华园,江新路1号,114.46658,38.00363,311,住宅区,23,7,小区,95,424,704
688,B2094656D365A4F5489E,变电街家属院(变电街),变电街7,114.44197,38.06627,311,住宅区,22,7,小区,89,397,886
689,B2094656D365A4FB4198,中铁小区(东门),工人街22,114.49983,38.0638,311,住宅区,39,18,小区,108,825,2793
690,B2094656D365ABFD429A,石家庄市交管局宿舍(北门),汇华路10,114.49404,38.00944,311,住宅区,17,0,小区,79,407,1013
691,B2094656D369A4FF4598,怡禾风景,,114.46134,38.03185,311,住宅区,36,8,小区,263,1015,2197
692,B2094656D36BA4FA4892,金鹏花园,裕华东路114,114.54101,38.03497,311,住宅区,49,6,小区,359,1478,2996
693,B2094656D36BA3F84098,康华园,青园街与健康路交叉口,114.51585,38.05156,311,住宅区,38,13,小区,489,1678,2786
694,B2094656D36AA7F84793,水晶·郦城,新石中路36,114.48059,38.01306,311,住宅区,62,27,小区,136,470,1270
695,B2094656D36BA3F9469E,近水楼台,谈中街88,114.51876,38.05215,311,住宅区,50,29,小区,472,1611,2743
696,B2094750DA6EA2FC469B,乐汇城85℃,桥东区中山东路,114.497215,38.044189,311,住宅区,63,42,小区,533,1957,3298
697,B2094750D36FA2FC4493,南岭小区,,114.544624,37.98561,311,住宅区,55,22,小区,3,40,178
698,B2094656D06CA2FA409B,泊爱蓝岛,石家庄工农路,114.43767,38.03156,311,住宅区,770,403,小区,203,652,1098
699,B2094656D06CA2F5439C,五星花园东区,,114.45947,38.00349,311,住宅区,52,15,小区,142,414,684
700,B2094656D06CA2FD469C,尖岭小区,建华南大街126号,114.54124,38.02884,311,住宅区,71,18,小区,511,1429,2839
701,B2094656D06CA2FC469D,龙岗小区,槐安路与时光街交叉口,114.42754,38.02134,311,住宅区,16,2,小区,46,213,740
702,B2094656D364AAFF4292,广平小区(广平街),,114.47335,38.02329,311,住宅区,127,19,小区,177,803,2090
703,B2094656D365A2FD439B,交通银行宿舍,育丰巷2号,114.45432,38.01822,311,住宅区,9,0,小区,225,764,1306
704,B2094757D56EAAFB409B,旭城卧龙花园(东门),中国河北省石家庄市区,114.46876763,38.00238525,311,住宅区,12,4,小区,87,397,660
705,B2094656D365A4FA489C,玉村小区(新石中路),新石中路369号,114.43894,38.01514,311,住宅区,39,10,小区,48,445,939
706,B2094656D365A5FF4198,元南小区,建胜路19号,114.49958,38.02045,311,住宅区,17,9,小区,215,691,2394
707,B2094656D365A5FD439B,长丰苑,长丰路4号,114.4633,38.03775,311,住宅区,30,14,小区,216,1228,2387
708,B2094656D365A6FC469F,美麟花园,公里街22号,114.4864,38.04878,311,住宅区,15,6,小区,541,1571,3098
709,B2094656D365A2F54293,福源大厦,和平东路260-1,114.51371,38.05343,311,住宅区,49,24,小区,418,1621,2836
710,B2094656D365A3FC499F,雅景园,工人街6,114.4966,38.05749,311,住宅区,32,4,小区,158,1374,3155
711,B2094656D364ABFD4893,槐底新村生活小区(槐安东路),槐安东路112,114.52615,38.02094,311,住宅区,58,2,小区,308,1193,2608
712,B2094656D369A4FF4698,红旗小区,红旗大街,114.46153,38.03114,311,住宅区,199,122,小区,259,1026,2187
713,B2094656D369A6FA439F,东龙花园,南长街187,114.48364,38.02669,311,住宅区,76,35,小区,139,958,2579
714,B2094656D368AAF4409F,泰华园西区,电大街86,114.45709,38.06756,311,住宅区,125,70,小区,188,721,1353
715,B2094656D365A2F44799,钻石公寓(石滨巷),新石中路170,114.46279,38.01306,311,住宅区,20,8,小区,267,613,1134
716,B2094656D364A4FD4293,西焦住宅中区(友谊北大街),友谊北大街118,114.45163,38.0507,311,住宅区,21,6,小区,155,832,1888
717,B2094656D36BA3FD419A,远洋花园,栗康街与正东路交叉口,114.5084,38.04554,311,住宅区,78,39,小区,802,1886,3201
718,B2094656D364A4FF439B,金鼎公寓2号楼,,114.47444,38.04216,311,住宅区,43,11,小区,518,1298,2728
719,B2094750D26FA6FB469B,发源小区,中华南大街建国路2号,114.481216,38.02666,311,住宅区,229,94,小区,157,913,2486
720,B2094656D364ABFD469B,电业小区(育才街),育才街319,114.52916,38.01425,311,住宅区,45,11,小区,215,955,1827
721,B2094656D365A6FB429D,伴纵创业城,,114.48361,38.04633,311,住宅区,51,31,小区,611,1497,2960
722,B2094656D365A3F84593,师范街166号院,,114.46592,38.02671,311,住宅区,44,5,小区,151,995,2070
723,B2094656D365A2F5459F,福清怡苑,长青路2,114.46042,38.03876,311,住宅区,113,23,小区,214,1156,2306
724,B2094656D365A1FE409F,铁路三十二宿舍(永泰街),永泰街165,114.46846,38.05413,311,住宅区,6,1,小区,302,1250,2378
725,B2094656D365A4F5439D,滨湖新村(西门),,114.46321,38.07419,311,住宅区,101,44,小区,156,662,1273
726,B2094656D365ABFC499F,交远家园(西门),靶场街25,114.44922,38.0458,311,住宅区,22,7,小区,205,771,1829
727,B2094656D365A2FB4492,河北省三院宿舍,,114.46722,38.0399,311,住宅区,2,0,小区,236,1309,2481
728,B2094656D365A2FF4098,河北省外贸化工宿舍,变电街15,114.44163,38.068,311,住宅区,16,7,小区,67,335,849
729,B2094656D365A2FD4292,河北省科学院宿舍,工农路565,114.4485,38.03199,311,住宅区,31,11,小区,362,809,1575
730,B2094656D365A3F54093,人行宿舍,裕华西路95,114.44602,38.03505,311,住宅区,24,5,小区,338,781,1456
731,B2094656D365A3F9479D,城市之光,,114.4832,38.02275,311,住宅区,66,11,小区,110,683,2232
732,B2094656D365A3FD4193,河北省人民银行宿舍(北合街),北合街2,114.46193,38.05466,311,住宅区,27,9,小区,282,1053,2223
733,B2094656D365A3FC4393,中国银行宿舍,,114.53781,38.02547,311,住宅区,7,2,小区,508,1236,2774
734,B2094757D065A3F9479E,省医院宿舍,石家庄泰华街249号,114.46864015,38.053638639,311,住宅区,5,1,小区,305,1268,2376
735,B2094757D56FA6FA4992,夏朵,钦州市安洲大道(妇幼保健院斜对面),114.4604478,38.00168389,311,住宅区,18,5,小区,118,383,636
736,B2094656D365A7FC4892,省直机关宿舍,,114.46911,38.04863,311,住宅区,6,0,小区,315,1407,2441
737,B2094656D365A1FA4699,第十三研究所宿舍,合作路115,114.45435,38.05426,311,住宅区,23,3,小区,207,832,1961
