OBJECTID,poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst,foodT,cluster
6341,B2094757D76DAAFB4798,御品阁官府菜,长安区中山东路与广安大街交叉口西行50米路北(近博物馆),114.549229999999994,38.043469999999999,311,河北菜,0,0,餐饮,中式餐饮,0
6342,B2094757D76DAAFB489A,中缘五福居,长安区裕华东路与谈固南大街交叉口北行20米街西(近32路谈固大街站),114.545649999999995,38.036149999999999,311,河北菜,0,0,餐饮,中式餐饮,0
6343,B2094757D76DAAFB499B,洛杉奇 测绘局店,长安区中山东路与翟营北大街交叉口东行,114.549229999999994,38.043469999999999,311,甜品店,0,0,餐饮,甜点饮品,0
6344,B2094757D76DAAF44099,韩氏烧烤店,长安区跃进路与建华北大街交叉口西行100米路南(近拖拉机厂),114.556030000000007,38.049700000000001,311,烧烤,0,0,餐饮,中式餐饮,0
6345,B2094757D768A6FF449F,东源阁麻辣烫,桥西区中华南大街西三孝十字路口,114.477429999999998,38.021990000000002,311,火锅店,0,0,餐饮,中式餐饮,0
6346,B2094757D768A6FF469F,麻辣火锅鸡,近郊沧州献县西小街,114.514859999999999,38.042307000000001,311,火锅店,0,0,餐饮,中式餐饮,0
6347,B2094757D768A6F84499,古城羊杂割 和平东路店,长安区和平东路(青园街路口),114.553590000000000,38.054369999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6348,B2094757D768A6F84593,绝味周黑鸭,长安区中山东路(近平安大街),114.501220000000004,38.043770000000002,311,快餐厅,0,0,餐饮,小吃快餐,0
6349,B2094757D768A6F8489C,肯得鸡,长安区中山东路(近建华),114.549229999999994,38.043469999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6350,B2094757D768A6F84993,新疆烤羊腿,裕彤菜市场,114.514859999999999,38.042307000000001,311,清真餐馆,0,0,餐饮,中式餐饮,0
6351,B2094757D768A6F94193,韩国烤馍,长安区煤机街(近菜市场),114.550690000000003,38.036270000000002,311,快餐厅,0,0,餐饮,小吃快餐,0
6352,B2094757D768A6F9449E,无名锅盔酸辣粉,裕华区槐中路(建华大街口),114.536910000000006,38.028720000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
6353,B2094757D768A6F9459C,香港九龙包子 建华大街店,长安区建华大街(槐中路口),114.547219999999996,38.022559999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6354,B2094757D768A6F9469F,乐膳王麻辣烫 和平路店,桥东区和平路(友谊大街口),114.553590000000000,38.054369999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6355,B2094757D768A6F94999,食之尚,裕华区翟营大街358号金马不夜城,114.535290000000003,38.045600000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
6356,B2094757D768A6FA459C,瀛香阁驴肉火烧,民族路(近北国电器商城),114.484330000000000,38.044849999999997,311,快餐厅,0,0,餐饮,小吃快餐,0
6357,B2094757D768A6FA489F,如梦话梅,长安区中山东路(近石家庄饭店),114.549229999999994,38.043469999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6358,B2094757D768A6FB429C,老二餐厅,桥东区自强路(近省三院),114.472620000000006,38.039870000000001,311,东北菜,0,0,餐饮,中式餐饮,0
6359,B2094757D768A6FB449B,东尚粥铺,长安区中山东路269号东尚6楼美食广场,114.519589999999994,38.042920000000002,311,快餐厅,0,0,餐饮,小吃快餐,0
6360,B2094757D768A6FB4499,无水脆皮蛋糕 中华南大街店,桥东区中华南大街,114.490669999999994,37.994079999999997,311,甜品店,0,0,餐饮,甜点饮品,0
6361,B2094757D768A6FB4798,木桶饭,长安区中山东路269号东尚美食广场6楼,114.519589999999994,38.042920000000002,311,快餐厅,0,0,餐饮,小吃快餐,0
6362,B2094757D768A6FB4999,真石烤翅,桥东区东风西路43号(华夏灯饰城对面),114.504610000000000,38.025260000000003,311,烧烤,0,0,餐饮,中式餐饮,0
6363,B2094757D768A5F44092,灶神三江野生鱼,裕华区裕华东路与建华南大街交叉口西行80米路北(近北国裕华店),114.545649999999995,38.036149999999999,311,东北菜,0,0,餐饮,中式餐饮,0
6364,B2094757D768A5F44299,北海渔村酒楼,裕华区槐中路宾南花园102号(近河北宾馆),114.527479999999997,38.029040000000002,311,海鲜酒楼,0,0,餐饮,中式餐饮,0
6365,B2094757D768A5F4459D,杜五嫂红焖羊肉 裕华店,裕华东路与谈固南大街交叉口西行105米路南(近13路裕华车站),114.545649999999995,38.036149999999999,311,火锅店,0,0,餐饮,中式餐饮,0
6366,B2094757D768A4FC489E,锦膳园火锅城,裕华区槐北路与建设南大街交叉口东北角(近公交公司),114.539850000000001,38.032209999999999,311,火锅店,0,0,餐饮,中式餐饮,0
6367,B2094757D769A0FF479E,巴比燕蒸功夫包子,桥西区颐高数码广场附近,114.482510000000005,38.045130000000000,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
6368,B2094757D769A0FF4792,川佬坎,桥西区颐高数码广场西侧,114.482510000000005,38.045130000000000,311,四川菜,0,0,餐饮,中式餐饮,0
6369,B2094757D769A0FF499E,中国大酒店迎宾楼,桥东区自强路127号(河北会堂对面),114.471630000000005,38.040900000000001,311,河北菜,0,0,餐饮,中式餐饮,0
6370,B2094757D769A0F8409B,远进快餐,裕华区富强南大街65号,114.523150000000001,38.028089999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6371,B2094757D769A0F8419C,天津二姑包子 赵陵铺店,北二环赵陵铺新苑小区路口,114.539336199999994,38.076481899999997,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
6372,B2094757D769A0F8429F,丛林烧烤,长安区谈固西街鱼裕华路交叉口东北角(近好利来),114.558149999999998,38.036389999999997,311,烧烤,0,0,餐饮,中式餐饮,0
6373,B2094757D768A0F44492,蜀川熏肉,新华区民族路与黎明街交叉口南行10米街东(近新百广场),114.484330000000000,38.044849999999997,311,四川菜,0,0,餐饮,中式餐饮,0
6374,B2094757D768A0F54199,川香鲜鲜居,裕华区建华南大街23号,114.545990000000003,38.042279999999998,311,四川菜,0,0,餐饮,中式餐饮,0
6375,B2094757D768A6FC4193,嘎嘣脆冰糖葫芦专卖店 棉六店,长安区建设北大街棉六立交桥21中学门口,114.511780000000002,38.058639999999997,311,快餐厅,0,0,餐饮,小吃快餐,0
6376,B2094757D768A6FC4693,新大地烤肉店,长安区翟营南大街,114.555480000000003,37.998950000000001,311,烧烤,0,0,餐饮,中式餐饮,0
6377,B2094757D768A6FC499F,炭火铜锅酒楼,裕华区谈固南大街208号(金马小区腾飞园对面),114.562079999999995,38.025910000000003,311,火锅店,0,0,餐饮,中式餐饮,0
6378,B2094757D768A6FD409D,蜀丰串串香,长安区西大街11号(近中山路),114.521460000000005,38.040599999999998,311,火锅店,0,0,餐饮,中式餐饮,0
6379,B2094757D768A6FD4199,侯氏涮园 中山东路店,桥东区中山东路与休门街交叉口南,114.549229999999994,38.043469999999999,311,火锅店,36,0,餐饮,中式餐饮,0
6380,B2094757D768A6FD429B,蜀香川菜坊,桥西区红旗大街南(近汇明路),114.459360000000004,38.004500000000000,311,四川菜,0,0,餐饮,中式餐饮,0
6381,B2094757D768A6FD459F,滇香居长旺面,近郊邯郸市铁西大街四季青村,114.514859999999999,38.042307000000001,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
6382,B2094757D768A6FD4698,布衣坊 和平东路店,长安区和平东路342号时代方舟A2-2601号(近广安大街),114.521159999999995,38.053370000000001,311,四川菜,0,0,餐饮,中式餐饮,0
6383,B2094757D768A6FE4292,玖羊新概念火锅,桥西区槐安东路8号(大宅门对面),114.498379999999997,38.022030000000001,311,火锅店,0,0,餐饮,中式餐饮,0
6384,B2094757D768A6FE459D,底老大烧烤城 跃进路店,长安区跃进路(近谈固北大街),114.556030000000007,38.049700000000001,311,烧烤,0,0,餐饮,中式餐饮,0
6385,B2094757D76FAAFC419B,小房子餐厅,裕华区槐安东路与体育南大街交叉口南行200米路东(近世纪公园),114.541539999999998,38.022399999999998,311,河北菜,0,0,餐饮,中式餐饮,0
6386,B2094757D76FAAFC459A,好利来 东岗店,裕华区东岗路与体育南大街交叉口东行300米路南(近世纪公园),114.544100000000000,38.015799999999999,311,甜品店,0,0,餐饮,甜点饮品,0
6387,B2094757D76FAAFC4699,河北宾馆香喷喷西点,长安区槐北路与育才街交叉口南行60米街西(河北宾馆北侧),114.539850000000001,38.032209999999999,311,甜品店,0,0,餐饮,甜点饮品,0
6388,B2094757D76FAAFC499F,巴西烧烤,裕华区裕华东路与谈固西街交叉口西行100米街南(近安利公司),114.545649999999995,38.036149999999999,311,烧烤,0,0,餐饮,中式餐饮,0
6389,B2094757D76FAAFD409F,阳春吧人慢烤吧,裕华区谈固南大街国际城门脸59-14号,114.562839999999994,38.022820000000003,311,烧烤,0,0,餐饮,中式餐饮,0
6390,B2094757D76FAAFD4193,清雅斋饭店,裕华区槐中路与谈固西街交叉口北行50米街东(近青干院),114.536910000000006,38.028720000000000,311,清真餐馆,0,0,餐饮,中式餐饮,0
6391,B2094757D76FAAFD4298,新疆大盘鸡牛肉面,长安区裕华东路与青园街交叉口东行50米路北,114.545649999999995,38.036149999999999,311,清真餐馆,0,0,餐饮,中式餐饮,0
6392,B2094757D768A1F44299,江湖烤翅,新苑小区内,114.514859999999999,38.042307000000001,311,烧烤,0,0,餐饮,中式餐饮,0
6393,B2094757D768A1F44792,刘家香湘厨美食,桥东区中山东路与大经街交叉口向南50米路东,114.549229999999994,38.043469999999999,311,湖南菜,0,0,餐饮,中式餐饮,0
6394,B2094757D768A1F4489E,姐弟两土豆粉 民族路店,桥东区民族路新华电子广场对面2楼(东购向东100米),114.484330000000000,38.044849999999997,311,快餐厅,0,0,餐饮,小吃快餐,0
6395,B2094757D768A1F5419D,侯氏鱼道梭边鱼馆,裕华区裕华东路与建设南大街交叉口向南50米路西,114.545649999999995,38.036149999999999,311,海鲜酒楼,1,1,餐饮,中式餐饮,0
6396,B2094757D768A0FC489A,安徽料理牛肉板面,战略高手总店楼下,114.514859999999999,38.042307000000001,311,快餐厅,0,0,餐饮,小吃快餐,0
6397,B2094757D768A0FC499A,海拉尔特色火锅,裕华区槐北路与谈固西街交叉口向东20米路北,114.539850000000001,38.032209999999999,311,火锅店,0,0,餐饮,中式餐饮,0
6398,B2094757D768A0FD419B,马家烧麦馆,科苑路(近派出所),114.514859999999999,38.042307000000001,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
6399,B2094757D768A0FD4599,小海鲜大排档,桥东区槐安东路与休门街交叉口向西20米路北,114.507070200000001,38.022133500000002,311,快餐厅,0,0,餐饮,小吃快餐,0
6400,B2094757D768A0FE429D,四川手抓食府,桥东区平安南大街99号,114.502150000000000,38.027119999999996,311,四川菜,0,0,餐饮,中式餐饮,0
6401,B2094757D768A0FF4898,福临茶苑,裕华区槐南路世纪公园北门,114.549220000000005,38.022829999999999,311,茶艺馆,0,0,餐饮,甜点饮品,0
6402,B2094757D768A0FF499B,金色港湾休闲会所,裕华区槐安路金马商业一条街,114.550749999999994,38.022599999999997,311,茶艺馆,0,0,餐饮,甜点饮品,0
6403,B2094757D768A0F8419E,心缘茶艺,裕华区槐安东路与翟营南大街交叉口西行200米路北(近石门小区),114.541539999999998,38.022399999999998,311,茶艺馆,0,0,餐饮,甜点饮品,0
6404,B2094757D768A0F8429A,一品堂茶艺馆,裕华区翟营南大街288号(近东苑小区),114.555040000000005,38.011659999999999,311,茶艺馆,1,1,餐饮,甜点饮品,0
6405,B2094757D768A0F84598,韩美味食坊 中山店,长安区中山东路与育才街交叉口西南角先天下广场6楼(近博物馆),114.526650000000004,38.042230000000004,311,韩国料理,0,0,餐饮,国际餐饮,0
6406,B2094757D768A0F8459F,朝鲜冷面馆,桥东区中山东路与平安北大街交叉口北行30米街西(近市招待所),114.549229999999994,38.043469999999999,311,韩国料理,0,0,餐饮,国际餐饮,0
6407,B2094757D768A0F84698,江苏饭店,中山东路39号勒泰商业中心F4-01号(近栗康街),114.501970000000000,38.031849999999999,311,江苏菜,1,1,餐饮,中式餐饮,0
6408,B2094757D768A0F84798,外婆桥,桥东区大径街90号(近东马路),114.495660000000001,38.024679999999996,311,浙江菜,0,0,餐饮,中式餐饮,0
6409,B2094757D768A0FA499F,咖啡时光茶餐厅,裕华区裕华东路师大南院综合楼,114.545649999999995,38.036149999999999,311,咖啡厅,0,0,餐饮,甜点饮品,0
6410,B2094757D769A0F94393,和顺斋,长安区中山东路(近白佛客运站),114.533169999999998,38.028680000000001,311,北京菜,0,0,餐饮,中式餐饮,0
6411,B2094757D769A0F9469F,满天香面包房,裕华区东方城市广场B1楼超市,114.484889999999993,38.044759999999997,311,甜品店,0,0,餐饮,甜点饮品,0
6412,B2094757D769A0FA429B,老北京卤煮火烧,槐安大桥与中华南大街交口向南300米路东,114.477900000000005,38.023389999999999,311,北京菜,0,0,餐饮,中式餐饮,0
6413,B2094757D769A0FA4493,东北大楂粥,城角北街市场,114.514859999999999,38.042307000000001,311,东北菜,0,0,餐饮,中式餐饮,0
6414,B2094757D769A0FA4693,白老太太烧烤 新石南路店,桥西区新石南路18号,114.474230000000006,38.008099999999999,311,烧烤,0,0,餐饮,中式餐饮,0
6415,B2094757D769A0FB449A,唐山饺子,长安区中山东路东明桥(南民心河边),114.549229999999994,38.043469999999999,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
6416,B2094757D769A0F5409D,半边天熏肉大饼 富强大街店,桥西区富强大街(近塔冢村),114.523449999999997,38.017460000000000,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
6417,B2094757D769A0F5449E,富贵鱿鱼,联防路(光明路口),114.514859999999999,38.042307000000001,311,烧烤,0,0,餐饮,中式餐饮,0
6418,B2094757D769A0F54992,无名盒饭,裕华区槐北路市场内(近民心河),114.539850000000001,38.032209999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6419,B2094757D769A7FC409E,十二化建宾馆外卖,裕华区槐中路251号,114.531920000000000,38.028660000000002,311,快餐厅,0,0,餐饮,小吃快餐,0
6420,B2094757D769A7FC449F,沙县老店,桥东区大经街(中山路口),114.496899999999997,38.041049999999998,311,快餐厅,0,0,餐饮,小吃快餐,0
6421,B2094757D769A7FC4492,日昇蛋糕房,裕华区翟营大街(槐北路口),114.554919999999996,38.015970000000003,311,甜品店,0,0,餐饮,甜点饮品,0
6422,B2094757D769A7FC459D,巴巴布鲁奶茶功夫坊 槐北路店,裕华区槐北路与(近青园街),114.539850000000001,38.032209999999999,311,甜品店,0,0,餐饮,甜点饮品,0
6423,B2094757D76AA2FD4498,明月斋 体育北大街店,长安区体育北大街(近子龙大桥),114.532049999999998,38.060699999999997,311,河北菜,0,0,餐饮,中式餐饮,0
6424,B2094757D76AA2FD459A,五羊皇冠 平安南大街店,桥东区平安南大街(近东风路),114.502089999999995,38.028219999999997,311,甜品店,0,0,餐饮,甜点饮品,0
6425,B2094757D76AA2FD4999,张娜绿豆饼,长安区建华大街(近中山路),114.545940000000002,38.043309999999998,311,甜品店,0,0,餐饮,甜点饮品,0
6426,B2094757D76AA2FE489C,飘香鱼,广安大街中心线F区60号,114.522469999999998,38.047480000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
6427,B2094757D76AA2FE499D,深泽肉丸面,长安区广安大街中心线F区058号,114.522469999999998,38.047480000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
6428,B2094757D76AA2FF439A,佬坎制造火锅店 槐中路店,裕华区槐中路270号(近省地震局),114.521119999999996,38.028579999999998,311,火锅店,0,0,餐饮,中式餐饮,0
6429,B2094757D76AA2FF449A,龙湖鸭肠王,裕华区体育南大街281号(近槐安东路),114.533879999999996,38.020960000000002,311,火锅店,0,0,餐饮,中式餐饮,0
6430,B2094757D76AA2FF459A,米香金锅鱼风味酒楼,长安区育才街251号(近怀特国际商城),114.528559999999999,38.024670000000000,311,火锅店,0,0,餐饮,中式餐饮,0
6431,B2094757D76AA2FF4698,东北餐馆,桥东区大经街(近野生大鱼坊),114.496899999999997,38.041049999999998,311,东北菜,0,0,餐饮,中式餐饮,0
6432,B2094757D76AA2F94893,王为峰蛋挞王,桥西区师范街(工农路口西侧路北),114.466359999999995,38.033659999999998,311,甜品店,0,0,餐饮,甜点饮品,0
6433,B2094757D76AA2FA429B,重庆鸡公煲,裕华区翟营南大街空中花园附近,114.555480000000003,37.998950000000001,311,四川菜,5,4,餐饮,中式餐饮,0
6434,B2094757D76AA0F5439A,五羊皇冠西点 (槐中店）,长安区煤机街(槐中路口),114.550939999999997,38.028959999999998,311,甜品店,1,1,餐饮,甜点饮品,0
6435,B2094757D76AA7FC409C,新派川菜坊,近郊光明街29号,114.493629999999996,38.036980000000000,311,四川菜,0,0,餐饮,中式餐饮,0
6436,B2094757D76AA7FC4299,北汉山炭火烧烤,裕华区槐安路(富强大街口),114.541529999999995,38.022440000000003,311,韩国料理,0,0,餐饮,国际餐饮,0
6437,B2094757D76AA7FC479B,盈喜苑,桥东区胜利华新路,114.503960000000006,38.063870000000001,311,河北菜,1,0,餐饮,中式餐饮,0
6438,B2094757D76AA3FB469F,天津二姑包子 煤机街店,长安区煤机街,114.550690000000003,38.036270000000002,311,快餐厅,0,0,餐饮,小吃快餐,0
6439,B2094757D76AA3FB4999,牛老根饭庄,广安大街16号美东国际大厦B座2楼,114.522120000000001,38.049619999999997,311,中餐厅,0,0,餐饮,中式餐饮,0
6440,B2094757D76AA3F4459A,悠岛小海鲜,裕华区翟营南大街(东岗路口),114.555480000000003,37.998950000000001,311,海鲜酒楼,0,0,餐饮,中式餐饮,0
6441,B2094757D76AA3F44599,怡和雅居,裕华区槐安路世纪公园(近河北画院),114.537899999999993,38.020110000000003,311,茶艺馆,0,1,餐饮,甜点饮品,0
6442,B2094757D76AA3F4469A,杨家过桥米线,长安区范西路(建设大街口),114.517420000000001,38.039259999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6443,B2094757D76AA3F5449A,阳光永和豆浆 槐中路店,裕华区槐中路(翟营大街口),114.536910000000006,38.028720000000000,311,快餐厅,1,1,餐饮,小吃快餐,0
6444,B2094757D76AA3F54499,三友私家菜,桥东区平安大街(东平路口),114.502089999999995,38.028219999999997,311,快餐厅,0,0,餐饮,小吃快餐,0
6445,B2094757D76AA3F5459B,青云斋饭店,近郊正定镇州北路,114.575190000000006,38.050739999999998,311,河北菜,0,0,餐饮,中式餐饮,0
6446,B2094757D76AA2FC459B,单县风味羊肉汤馆,裕华区体育南大街(槐北路口),114.533940000000001,38.032010000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
6447,B2094757D76AA2FC459F,四叶草·流年,裕华区翟营南大街联邦明珠B2楼国际洋货名品街(塔北路口),114.555480000000003,37.998950000000001,311,茶艺馆,0,0,餐饮,甜点饮品,0
6448,B2094757D76AA2FC479B,中合盛红焖羊肉,新华区北新街,114.479249999999993,38.045029999999997,311,火锅店,0,0,餐饮,中式餐饮,0
6449,B2094757D76AA2FD429A,豆腐坊,长安区煤机街(近菜市场),114.550690000000003,38.036270000000002,311,快餐厅,0,0,餐饮,小吃快餐,0
6450,B2094757D76AA2FD439D,牛奶酸奶车,裕华区槐中路建设大街,114.536910000000006,38.028720000000000,311,甜品店,0,0,餐饮,甜点饮品,0
6451,B2094757D769A7FC469E,袁记串串香,桥东区东风西路(平安大街口),114.499539999999996,38.025350000000003,311,快餐厅,0,0,餐饮,小吃快餐,0
6452,B2094757D769A7FD429D,汉朝烧烤,新华区南花园街(中山路口),114.482780000000005,38.042340000000003,311,韩国料理,0,0,餐饮,国际餐饮,0
6453,B2094757D76AA3FE469B,满福源,桥东区南小街8号,114.478480000000005,38.041899999999998,311,东北菜,0,0,餐饮,中式餐饮,0
6454,B2094757D76AA3FE4898,螺旋藻窝窝头,长安区中山东路(建华街口),114.549229999999994,38.043410000000002,311,快餐厅,0,0,餐饮,小吃快餐,0
6455,B2094757D76AA3FF409B,杨记粉店,长安区槐中路与育才街交叉口向西200米,114.536910000000006,38.028720000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
6456,B2094757D76AA3FF479A,休门街板面,桥东区休门街,114.508820000000000,38.038490000000003,311,快餐厅,68,1,餐饮,小吃快餐,0
6457,B2094757D76AA3FF4893,老北京炸酱面 槐中路店,长安区槐中路与建华大街交叉口向西300米路北,114.536910000000006,38.028720000000000,311,北京菜,0,0,餐饮,中式餐饮,0
6458,B2094757D76AA3F8409A,味仟拉面,桥东区中山东路东尚MALL1楼,114.549229999999994,38.043469999999999,311,日本料理,0,0,餐饮,国际餐饮,0
6459,B2094757D76AA3F8429A,蒸蒸日上,长安区跃进路167号(东宫东侧),114.559299999999993,38.049979999999998,311,甜品店,0,0,餐饮,甜点饮品,0
6460,B2094757D76AA3F84392,侯小妹麻辣串,桥西区第二条街(金圆大厦后侧),114.477699999999999,38.045380000000002,311,火锅店,0,0,餐饮,中式餐饮,0
6461,B2094757D76AA3F8449C,吉祥馄饨 槐中路店,裕华区槐中路475号,114.536910000000006,38.028720000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
6462,B2094757D76AA3F8489C,五羊皇冠西点 体育大街店,裕华区体育大街与槐中路交叉口向南100米,114.533280000000005,38.028680000000001,311,甜品店,0,0,餐饮,甜点饮品,0
6463,B2094757D76AA3F8499E,烤鱼,长安区健康路,114.510980000000004,38.050600000000003,311,烧烤,0,0,餐饮,中式餐饮,0
6464,B2094757D76AA3F9439E,乐膳王麻辣烫 广安店,广安大街美东国际C座2楼,114.522009999999995,38.047600000000003,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
6465,B2094757D76BA2F44492,靓砂锅,裕华区翟营南大街389号(近卓达广场),114.555480000000003,37.998950000000001,311,快餐厅,0,0,餐饮,小吃快餐,0
6466,B2094757D76BA2F5429C,兰州拉面,长安区广安大街中心线F区005号,114.522469999999998,38.047480000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
6467,B2094757D76BA2F5449B,铁板饭,长安区广安大街中心线美食区,114.522469999999998,38.047480000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
6468,B2094757D76BA1FC4099,通浩火锅城 红旗大街店,桥西区红旗大街(近新石北路),114.459710000000001,38.001899999999999,311,火锅店,0,0,餐饮,中式餐饮,0
6469,B2094757D76BA1FC4093,蒙味坊,裕华区谈固南大街(槐中路口),114.562839999999994,38.022889999999997,311,火锅店,0,0,餐饮,中式餐饮,0
6470,B2094757D76BA1FC489F,2188南极香辣虾,裕华区翟营大街378号(东岗路口),114.554109999999994,38.038879999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6471,B2094757D76BA1FD459A,恒记甜品,裕华区翟营南大街空中花园,114.555480000000003,37.998950000000001,311,甜品店,0,0,餐饮,甜点饮品,0
6472,B2094757D76BA1FD4699,天天食堂,桥东区平安南大街,114.502049999999997,38.029069999999997,311,快餐厅,0,0,餐饮,小吃快餐,0
6473,B2094757D76BA1FD4798,老上号餐厅,裕华区民生路99号(近北国),114.494649999999993,38.042479999999998,311,东北菜,0,0,餐饮,中式餐饮,0
6474,B2094757D76BA1FF409E,精进料理馆,桥东区和平路(中华北大街口西侧路北),114.553590000000000,38.054369999999999,311,日本料理,0,0,餐饮,国际餐饮,0
6475,B2094757D76BA7F5479F,河纺街口盒饭,长安区河纺街,114.543420699999999,38.041375400000000,311,快餐厅,0,0,餐饮,小吃快餐,0
6476,B2094757D76BA6FC419A,阳光永和豆浆 建华大街店,长安区建华大街(中山东路口),114.547219999999996,38.022559999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6477,B2094757D76BA6FC4193,溢满香包子,裕华区建华南大街(近建南路菜市场),114.547219999999996,38.022559999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6478,B2094757D76BA6FC429F,便民快餐厅,裕华区建华南大街(中山路口),114.547219999999996,38.022559999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6479,B2094757D76AA7FD459A,大成家,长安区中山东路(东二环口),114.549229999999994,38.043469999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6480,B2094757D76AA7FE4699,脆脆香驴肉火烧,裕华区仓兴街(近南二环),114.508459999999999,38.001150000000003,311,河北菜,0,0,餐饮,中式餐饮,0
6481,B2094757D76AA7FF4198,好客牛排 中山西路店,桥西区中山西路170号,114.474050000000005,38.043059999999997,311,西餐厅,0,0,餐饮,国际餐饮,0
6482,B2094757D76AA7FF449F,印象丽江过桥米线,休门街与北人字街交叉口西行200米路南,114.514859999999999,38.042307000000001,311,中餐厅,0,0,餐饮,中式餐饮,0
6483,B2094757D76AA7FF4592,营养瓦罐套餐,长安区广安大街美食城F53号(近谈北路地下美食城),114.522469999999998,38.047480000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
6484,B2094757D76AA7FF469C,2298香辣虾,裕华区槐中路(翟营西街口),114.536910000000006,38.028720000000000,311,四川菜,0,0,餐饮,中式餐饮,0
6485,B2094757D76AA7F8419B,柴沟堡老憨熏肉,长安区中山东路(近建华商场),114.549229999999994,38.043469999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6486,B2094757D76AA7F8419E,东东土豆粉,长安区广安大街中心线F区06号,114.522469999999998,38.047480000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
6487,B2094757D76AA7F8429D,甘家饭店,裕华区塔南路,114.539699999999996,38.006110000000000,311,清真餐馆,0,0,餐饮,中式餐饮,0
6488,B2094757D76AA7F84798,延鹏地下餐厅,裕华区槐安东路国富投资集团B1楼(近建设大街),114.541529999999995,38.022440000000003,311,火锅店,0,0,餐饮,中式餐饮,0
6489,B2094757D76AA7F84999,九禾西点 翟营店,裕华区翟营南大街(近塔北路),114.555480000000003,37.998950000000001,311,甜品店,0,0,餐饮,甜点饮品,0
6490,B2094757D76AA7F9409A,妈妈乡冒菜,广安街地下商城中心线F区021号,114.519310000000004,38.049945000000001,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
6491,B2094757D76AA6FF459A,渝香味道,长安区中山东路326号先天下购物广场6楼,114.526621000000006,38.042242999999999,311,四川菜,0,0,餐饮,中式餐饮,0
6492,B2094757D76AA6FF4693,菌中味火锅自助超市,裕华区翟营南大街339号(空中花园南侧),114.555130000000005,38.009560000000000,311,火锅店,0,0,餐饮,中式餐饮,0
6493,B2094757D76AA6FF499F,大奕铁板烧,桥西区维明南大街(新石中路口),114.470179999999999,38.033479999999997,311,烧烤,0,0,餐饮,中式餐饮,0
6494,B2094757D76AA6F84892,爱福自助火锅店,桥东区休门街1号新休门,114.506649999999993,38.038179999999997,311,火锅店,0,0,餐饮,中式餐饮,0
6495,B2094757D76BA6FC439F,枣豆糕,长安区煤机街(近农加超菜市场),114.550690000000003,38.036270000000002,311,甜品店,0,0,餐饮,甜点饮品,0
6496,B2094757D76BA6FC4393,好口福煲仔饭,裕华区建华南大街,114.547219999999996,38.022559999999999,311,快餐厅,0,0,餐饮,小吃快餐,0
6497,B2094757D76BA6FC489A,宫廷桃酥 青园街店,青园街槐北路(近槐中路),114.517629999999997,38.031860000000002,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
6498,B2094757D76BA6FE4192,小孙烧烤绝味烤翅,裕华区槐中路(建华大街口),114.536910000000006,38.028720000000000,311,烧烤,1,0,餐饮,中式餐饮,0
6499,B2094757D76BA6FE429E,四而新疆大盘鸡 东岗路店,桥西区东岗路75号世纪花园,114.539019999999994,38.017479999999999,311,清真餐馆,0,0,餐饮,中式餐饮,0
6500,B2094757D76BA6FF419A,九九烤鱼,裕华区谈固西街(槐中路口),114.558149999999998,38.036389999999997,311,烧烤,0,0,餐饮,中式餐饮,0
6501,B2094757D76BA6FF419E,陕西凉皮,裕华区槐中路(煤机街口),114.536910000000006,38.028720000000000,311,快餐厅,0,0,餐饮,小吃快餐,0
