OBJECTID,poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst
503,B2094757D56FABFD4398,鹿泉市地质矿产局居民小区(北门),中国河北省鹿泉市,114.313057180000001,38.096549480000000,311,住宅区,3,2,小区
504,B2094750D569ABFF439F,良兴嘉园,新华路与建东街交叉口北行200米,114.415569000000005,38.055255000000002,311,住宅区,0,0,小区
505,B2094750D569ABFF449F,上城水岸,杜北乡上京村毗卢寺对过,114.418830999999997,38.061608000000000,311,住宅区,0,0,小区
506,B2094750D569ABF5459A,奥克兰风情小镇,槐安路西行至山前大道北行3公里,114.310880999999995,38.083725999999999,311,住宅区,3,3,小区
507,B2094750D569AAFC449B,帝华南苑,其他区鹿泉新华路与海山大街交口西100米路北,114.311096000000006,38.082945000000002,311,住宅区,0,1,小区
508,B2094750D569AAFC4593,西环青年汇,其它区域石家庄西三环与新华路西沿线交口西北处,114.408016000000003,38.058098999999999,311,住宅区,0,0,小区
509,B2094750D569AAFE439E,名仕苑,其他区鹿泉北斗路中段建行对面,114.311848999999995,38.083919000000002,311,住宅区,0,0,小区
510,B2094750D569AAF8409B,弗莱明戈,鹿泉槐安西路与山前旅游大道交汇处北行200米,114.310456000000002,38.083848000000003,311,住宅区,0,0,小区
511,B2094750D569AAF94892,碧水阳光,新华区植物园路与北二环西沿线交叉口处的大马村,114.399857999999995,38.079368000000002,311,住宅区,0,0,小区
512,B2094750D569AAFB429E,神奇庭院,新华路与西三环交汇处,114.381065000000007,38.068500999999998,311,住宅区,0,0,小区
513,B2094750D56AA6FA4799,景祥苑,桥西区新华西路车管所东侧,114.402759000000003,38.059775000000002,311,住宅区,0,0,小区
514,B2094750D56BA2FB459F,嘉宇枫尚,和平路与植物园路交叉口北行800米路北大马村,114.405569999999997,38.088498999999999,311,住宅区,0,0,小区
515,B2094750D56BA5FF499A,良城逸园,新华西路与长兴街交口北行300米路西,114.407844999999995,38.058836999999997,311,住宅区,4,2,小区
516,B2094750D564A6FB4899,竹境,石获南路与长兴街交口西南角,114.408316999999997,38.057012999999998,311,住宅区,1,1,小区
517,B2094750DB6EAAFD4199,石桥润泽园,市车管一所斜对面石获南路路北,114.398574999999994,38.062553999999999,311,住宅区,3,2,小区
518,B2094753DA6EA3F5449B,城东小区,鹿泉市海山大街与镇宁路交叉口,114.315770000000001,38.087688999999997,311,住宅区,1,0,小区
519,B2094753DA6EA2FC4592,奥斯卡纳,石获北路与西三环交叉口,114.375787000000003,38.102245000000003,311,住宅区,0,0,小区
520,B2094753DA6EA2FC489D,水玲珑,庄院路259号,114.322743000000003,38.082318000000001,311,住宅区,0,0,小区
521,B2094753DA6EA2FD4392,南简良东区,建东街7号,114.414765000000003,38.060763000000001,311,住宅区,0,0,小区
522,B2094753DA6EA2FE439A,康达花园,康庄旧村,114.387674000000004,38.080494000000002,311,住宅区,0,0,小区
523,B2094753DA6EA2FE469C,康馨花苑,和平西路康庄村北,114.387116000000006,38.093193999999997,311,住宅区,4,3,小区
524,B2094753DA6EA2F84098,岳村新村,植物园南侧,114.325147000000001,38.093988000000003,311,住宅区,5,2,小区
525,B2094753DA6EA2F84892,龙海花园,海山大街与平路交叉口,114.325018000000000,38.086354999999998,311,住宅区,1,1,小区
526,B2094753DA6EA2F94493,银泉花园,鹿泉市原动物园南行1000米,114.412092999999999,38.042295000000003,311,住宅区,0,0,小区
527,B2094753DA6EA2FA4593,月容和庄,植物园西侧,114.375787000000003,38.102043000000002,311,住宅区,1,0,小区
528,B2094753DA6EA2F4429B,欧特花园,和平西路与西外环交叉口,114.385700000000000,38.075341999999999,311,住宅区,0,0,小区
529,B2094753DA6EA1FE4298,原乡,石家庄植物园南侧,114.382643000000002,38.097230000000003,311,住宅区,0,0,小区
530,B2094753DA6EA1FE449A,岳村花园,植物园路岳村,114.393940000000001,38.097786999999997,311,住宅区,4,0,小区
531,B2094753DA6EA1FE4493,华西新村,西二环与新华路交口,114.413252000000000,38.047077000000002,311,住宅区,0,0,小区
532,B2094753DA69A7FC4599,水域南岸,和平西路第四空军学院附近,114.398703999999995,38.095356000000002,311,住宅区,0,0,小区
533,B2094757D56FA1FD489D,凌透花园(西门),中国河北省石家庄市区,114.599572749999993,38.076986759999997,311,住宅区,3,0,小区
534,B2094757D56FA5FD499D,凌透花园,中国河北省石家庄市区,114.600102000000007,38.077227919999999,311,住宅区,58,23,小区
535,B2094751DB6FA3FE4893,啤酒花园(体育场店),长安区裕彤体育场,114.586219999999997,38.070540000000001,311,住宅区,1,0,小区
536,B2094656D365A3FE449F,东方怡园,西兆通,114.607960000000006,38.074837000000002,311,住宅区,4,0,小区
537,B209475DD768A4FD419D,紫林湾,石津路和石兆街交叉口的东北角,114.601134999999999,38.060662000000001,311,住宅区,0,0,小区
538,B209475DD768ABFE4093,长瑞上城,长安区和平路与东二环交口东行1500米路南,114.598044999999999,38.053227999999997,311,住宅区,0,0,小区
539,B2094750D564A3FD489E,香水湾,正定新区滹沱河南岸西兆通镇石丰路与石兆街交叉口西北角,114.613365999999999,38.075831999999998,311,住宅区,19,10,小区
540,B2094750D564A3FF4892,晨馨花园,藁城南董镇,114.774512999999999,38.102684000000004,311,住宅区,0,0,小区
541,B2094753DA6EA2FF4193,桃园名居,南村镇侯帐村,114.664843000000005,38.090609999999998,311,住宅区,0,0,小区
542,B2094753DA6EA2FF4792,店上翠城,西兆通镇店上村,114.614502999999999,38.092281999999997,311,住宅区,1,0,小区
543,B2094753DA6EA2F8489A,外贸食品宿舍,和平路555号,114.600953000000004,38.055526000000000,311,住宅区,0,0,小区
544,B2094752D56CA6FB4793,众和嘉苑,和平路与东二环交叉口东行800米路南,114.597787999999994,38.053058999999998,311,住宅区,0,0,小区
545,B2094752D56CA4F84799,紫苑二期,石家庄开发区学院路以东宋营镇韩通村,114.632034000000004,38.016992999999999,311,住宅区,0,0,小区
546,B2094752D56CA4F9479D,石家庄主语城,开发区太行大街与学苑路交口西南角,114.639330000000001,38.013409000000003,311,住宅区,2,1,小区
547,B2094752D56CA4FB4998,安联生态城,长安区东二环与北二环交汇处东侧,114.582938999999996,38.066744000000000,311,住宅区,0,0,小区
548,B2094750D569A0F8469C,怡景苑,滹沱河南岸西兆通镇,114.598044999999999,38.074987000000000,311,住宅区,0,0,小区
549,B2094750D56BA0F9499E,枫林小镇,和平路与石兆街交口北行500米路西,114.598928999999998,38.061810999999999,311,住宅区,0,0,小区
550,B2094750D56BA7F5439C,新南家园,太行大街与和平路交叉口北行800米路东,114.638803999999993,38.047083999999998,311,住宅区,2,2,小区
551,B2094750D56BA6FE479F,天山熙湖小区,昆仑大街与湘江道交口东南角,114.620621999999997,38.032390999999997,311,住宅区,2,2,小区
552,B2094750D56BA4F84293,东城国际商务中心,东开发区天山大街与黄河大道交汇处西南角,114.607185999999999,38.043832999999999,311,住宅区,2,1,小区
553,B2094750D564A1F9409F,河北大厦,天山大街与黄河大道交汇处沿黄河大道东行100米路北,114.610748000000001,38.045724999999997,311,住宅区,0,0,小区
554,B2094750D564A1F54393,馨悦小镇,长安区东北二环交叉口紧邻二环,114.582595999999995,38.067419999999998,311,住宅区,0,0,小区
555,B2094750D564A0FA439A,国风,长安区和平路与东二环交口东行1500米路北,114.606683000000004,38.055303000000002,311,住宅区,0,0,小区
556,B2094750D564A0FB459A,日中天创新科技园,天山大街与建华东路交口东南角,114.608688000000001,38.050795000000001,311,住宅区,0,0,小区
557,B2094656D369A6FB419E,联邦名都,裕华西路166,114.481319999999997,38.033630000000002,311,住宅区,1018,412,小区
558,B2094656D364ABFD459F,东岗怡园(建设南大街),槐安东路96,114.514939999999996,38.021369999999997,311,住宅区,1276,539,小区
559,B2094656D06CA2FB499B,尹泰花园,红旗大街与南二环交叉口南行二站地,114.466070000000002,37.990980000000000,311,住宅区,1269,595,小区
560,B2094656D365A2F9469C,众美·凤凰城,长安区和平路和广安大街交叉口北侧,114.549997000000005,37.998983000000003,311,住宅区,2899,1355,小区
561,B2094656D364A4FA419A,春江花月(新石中路),石家庄市桥西区新石中路166号,114.468728136072158,38.013298585425353,311,住宅区,2593,980,小区
562,B2094656D06CA3F8489D,盛世天骄,石家庄胜利北大街和光华路交汇处,114.459710000000001,38.048819999999999,311,住宅区,2313,1080,小区
563,B2094656D365A7FA409B,世纪花园(东岗路),东岗路75,114.539950000000005,38.015920000000001,311,住宅区,1230,653,小区
564,B2094656D06CA3F84593,绿家小区,建通街与南二环交叉口南行200米,114.503110000000007,37.993729000000002,311,住宅区,345,150,小区
565,B2094757D56EAAF54292,开元先天下,育才街58号,114.526424430000006,38.041103790000001,311,住宅区,172,60,小区
566,B2094656D369A7FE4492,华夏家园,桥东区东风路,114.497470000000007,38.023150000000001,311,住宅区,649,283,小区
567,B2094656D06CA3FD4799,中央悦城,中山路与大经街交叉口西行100米路南,114.527400000000000,38.030029999999996,311,住宅区,420,190,小区
568,B2094656D365ABF84292,金裕花园,石家庄桥西区南长街,114.483180000000004,38.037320000000001,311,住宅区,273,128,小区
569,B2094757D56FA1F4419A,河北医大二院,中国河北省石家庄市区中华北大街,114.478040910000004,38.058798289999999,311,住宅区,254,58,小区
570,B2094656D365A4F44692,富强电力小区(富强大街),富强大街149号,114.523690000000002,38.019430000000000,311,住宅区,187,53,小区
571,B2094656D365ABF8429E,金正缔景城,石家庄市桥西区工农路255号,114.474194693865797,38.032977394306002,311,住宅区,4274,1477,小区
572,B2094656D368AAFA479B,万信城市花园,石家庄北城路35号,114.458399999999997,38.073560000000001,311,住宅区,951,400,小区
573,B2094656D365A2FF4293,名门华都,长安区和平路和广安大街交叉口北侧,114.522099999999995,38.054389999999998,311,住宅区,664,364,小区
574,B2094656D36AA5F4439E,博雅庄园,光华路9号,114.507289999999998,38.059150000000002,311,住宅区,824,253,小区
575,B2094656D06CA3FE4398,留营华苑,开泰街20号,114.432320000000004,38.057150000000000,311,住宅区,964,378,小区
576,B2094757D56FA5FD499B,汇景家园·棉二生活区,谈南路2,114.519229870000004,38.046328940000002,311,住宅区,635,213,小区
577,B2094656D365A4FA409E,自由港公寓,和平东路20号,114.498369999999994,38.053440000000002,311,住宅区,483,176,小区
578,B2094757D069AAFA4799,一茶一座(先天下店),石家庄中山东路326号北国先天下购物广场三楼,114.527041609999998,38.042135703000000,311,住宅区,114,48,小区
579,B2094656D365A4FA429F,省直玉成小区,城角街726,114.443749999999994,38.013610000000000,311,住宅区,556,240,小区
580,B2094656D364A4FF4393,河北省委宿舍(师范街),师范街47,114.466930000000005,38.036580000000001,311,住宅区,352,142,小区
581,B2094656D364ABF54799,君晓家园,槐安路二环交叉口往西(仓安综合市场对面),114.430719999999994,38.024780000000000,311,住宅区,843,299,小区
582,B2094656D369A1FF4692,西里小区(裕华西路),裕华西路118,114.455629999999999,38.034300000000002,311,住宅区,764,320,小区
583,B2094656D365ABF84993,碧水青园,长安区和平路和广安大街交叉口北侧,114.517269999999996,38.015210000000003,311,住宅区,506,273,小区
584,B2094757D168A5F8459E,燕港新村,河北省石家庄市育才街328号,114.526348060000004,38.013122142999997,311,住宅区,744,392,小区
585,B2094656D06CA1FE499E,青园小区,富强大街150号,114.518119999999996,38.016660000000002,311,住宅区,848,416,小区
586,B2094656D364A4FD439E,中国电子科技集团公司第五十四研究所生活区(中山西路),中山西路491号,114.447640000000007,38.042819999999999,311,住宅区,953,348,小区
587,B2094656D364AAFD4792,北苑别墅(变电街),变电街16,114.440759999999997,38.069270000000003,311,住宅区,1248,642,小区
588,B2094656D365A5F44892,海天·阳光园,翟营大街458,114.555189999999996,37.997030000000002,311,住宅区,582,183,小区
589,B2094656D365A4F4449F,顺美华庭(城角街),桥西区槐安西路与城角街交叉口,114.443219999999997,38.023159999999997,311,住宅区,1141,538,小区
590,B2094757D16EA1FA4699,万隆国际,裕华东路和育才街交汇处西南,114.525767763999994,38.034928736900000,311,住宅区,513,257,小区
591,B2094656D368A4FE459E,御景园,光华路7号,114.504570000000001,38.060009999999998,311,住宅区,441,197,小区
592,B2094656D36AA3F54193,西焦城市花园,新华路591,114.454290000000000,38.048949999999998,311,住宅区,472,201,小区
593,B2094656D365AAF44692,联盟小区,联盟路与友谊大街交叉口,114.449579999999997,38.075640000000000,311,住宅区,491,229,小区
594,B2094656D365A0F4439F,棉七生活区,桥东裕华路,114.498009999999994,38.034219999999998,311,住宅区,243,57,小区
595,B2094656D06CA2F9499A,滨河新城,滨河街8号！,114.469769999999997,37.999670000000002,311,住宅区,231,64,小区
596,B2094656D06CA2F44392,旭城花园,南二环与滨河街交叉口,114.469070000000002,38.003309999999999,311,住宅区,337,103,小区
597,B2094656D368ABF5409D,中华绿园,红军大街69,114.474329999999995,38.066949999999999,311,住宅区,432,151,小区
598,B2094656D365A0FE4899,中国电子科技集团公司第五十四研究所生活区(侧门),,114.444149999999993,38.048639999999999,311,住宅区,339,180,小区
599,B2094656D365A0F54193,河北省公安厅(西)生活区,友谊北大街48,114.451049999999995,38.044469999999997,311,住宅区,403,71,小区
600,B2094656D06CA3F9419D,财富商业中心,石家庄广安大街24号,114.521580000000000,38.051459999999999,311,住宅区,68,15,小区
601,B2094656D364A4F94492,十三所生活区(新合街),新合街106,114.455740000000006,38.053030000000000,311,住宅区,98,28,小区
602,B2094656D365A5FA429F,泰华园东区,泰华街与朝阳路交叉口,114.460369999999998,38.068730000000002,311,住宅区,427,198,小区
603,B2094656D06CA3FF419E,碧水蓝湾,西三环与南二环西延线交叉口,114.435900000000004,38.006259999999997,311,住宅区,124,42,小区
604,B2094656D06CA3F94792,开泰小区,保龙仓北行300米,114.425529999999995,38.060650000000003,311,住宅区,465,311,小区
605,B2094656D06CA3F94798,君苑花园,,114.418409999999994,38.047800000000002,311,住宅区,434,197,小区
606,B2094656D36BABFD409D,核四院生活小区(兴苑街),兴苑街66,114.536330000000007,38.023870000000002,311,住宅区,184,86,小区
607,B2094656D06CA3F9409D,阳光新城,建华大街南头交南二环外,114.552480000000003,37.985300000000002,311,住宅区,112,57,小区
608,B2094656D365A5FE4099,滨河小区颐宁苑(滨河街),新石中路168,114.464659999999995,38.012320000000003,311,住宅区,150,41,小区
609,B2094656D365A5FF439C,北苑小区(变电街),变电街19,114.441260000000000,38.069600000000001,311,住宅区,130,55,小区
610,B2094656D364ABFE429D,平安生活小区南区,建胜路平安南大街交口,114.506399999999999,38.017539999999997,311,住宅区,177,62,小区
611,B2094656D365A5FD4593,方北新村(体育南大街),,114.533699999999996,38.033610000000003,311,住宅区,442,159,小区
612,B2094656D364ABF9489E,旭景琴园(建通街),建通街16号,114.505250000000004,38.010700000000000,311,住宅区,176,63,小区
613,B2094656D06CA3FF469B,风尚水郡,石家庄胜利北大街和光华路交汇处,114.548349999999999,38.001399999999997,311,住宅区,132,52,小区
614,B2094757D56FA4FD429C,北杜花园(西门),中国河北省石家庄市区时光街,114.428623860000002,38.027862679999998,311,住宅区,180,86,小区
615,B2094656D365A1F44993,滨湖小区(滨华路),滨华路9,114.466409999999996,38.069319999999998,311,住宅区,167,65,小区
616,B2094656D365A4F4479D,北苑别墅(西门),西二环北路299,114.437669999999997,38.069640000000000,311,住宅区,101,37,小区
617,B2094656D365A4F4499E,合作小区北区(国泰街),,114.439800000000005,38.060180000000003,311,住宅区,102,20,小区
618,B2094656D365ABFC449C,盛邦华庭梅林园,维明街与新石南路交叉口北行50米,114.469260000000006,38.008429999999997,311,住宅区,175,67,小区
619,B2094757D56FABF4459E,泊爱家园,石家庄胜利北大街和光华路交汇处,114.438190599999999,38.031612780000003,311,住宅区,78,18,小区
620,B2094656D368AAF8479B,滨湖新村(泰华街),泰华街水上公园东门,114.464749999999995,38.074550000000002,311,住宅区,290,131,小区
621,B2094656D365A5FB419F,华兴小区(东岗路),东岗路42,114.537610000000001,38.015419999999999,311,住宅区,493,161,小区
622,B2094656D365ABF84392,棉一小区,建设北大街113,114.513900000000007,38.051810000000003,311,住宅区,142,37,小区
623,B2094656D365A1F8479E,嘉实蓝岸,长安区和平路和广安大街交叉口北侧,114.541740000000004,38.033099999999997,311,住宅区,382,141,小区
624,B2094656D368A5FB479E,卓达院士专家园,,114.432699999999997,38.016820000000003,311,住宅区,274,74,小区
625,B2094757DA6EAAF9419D,璟郡小区,桥东区石家庄市公安局西邻,114.483285811741993,38.022662733373799,311,住宅区,236,116,小区
626,B2094656D364AAFB479C,棉二小区,,114.518370000000004,38.046779999999998,311,住宅区,35,4,小区
627,B2094656D365A5FE499A,合作小区(广源路),广源路2,114.441710000000000,38.058509999999998,311,住宅区,409,97,小区
628,B2094656D36BA7F4439D,阳光水岸,建设南大街168号,114.511030000000005,38.016100000000002,311,住宅区,249,93,小区
629,B2094656D365A6F54498,青园小区(西1门),,114.520610000000005,38.018850000000000,311,住宅区,109,11,小区
630,B2094656D365A4FB4398,联盟居住小区(友谊北大街),友谊北大街336,114.453999999999994,38.077399999999997,311,住宅区,65,13,小区
631,B2094656D36AA7F4479D,石家庄市交管局宿舍,汇华路10,114.494169999999997,38.009090000000000,311,住宅区,45,12,小区
632,B2094656D36AA4FA499E,河北日报生活小区,青园街173,114.518310000000000,38.034170000000003,311,住宅区,144,65,小区
633,B2094656D365A5FC459A,新石小区(新石中路),中华大街与新石中路交叉口,114.476140000000001,38.013559999999998,311,住宅区,154,62,小区
634,B2094656D368ABFF409E,太行生活区,新华区和平西路221号太行宿舍,114.479770000000002,38.062469999999998,311,住宅区,377,120,小区
635,B2094656D36AA6FF4398,仁和嘉园,槐安东路28,114.504919999999998,38.021590000000003,311,住宅区,485,273,小区
636,B2094656D364A5F54192,冀兴花园(胜利北街),胜利北街141号,114.503659999999996,38.062939999999998,311,住宅区,128,46,小区
637,B2094656D365A4F44199,钟强小区(钟旺路),,114.448139999999995,38.066180000000003,311,住宅区,187,52,小区
638,B2094656D365ABF8449A,宁安小区,北荣街41号,114.486379999999997,38.051530000000000,311,住宅区,244,58,小区
639,B2094656D06CA2FA479C,紫荆花园,,114.511769999999999,37.975259999999999,311,住宅区,341,133,小区
640,B2094757D064A7F94092,燕都花园,石家庄市桥东区华新路65号,114.509104719999996,38.062223668000001,311,住宅区,179,59,小区
641,B2094656D369A4FF4699,开达小区,工农路,114.462230000000005,38.031340000000000,311,住宅区,185,72,小区
642,B2094656D365ABFC4092,铁路34宿舍,中华南大街与槐安路交叉口,114.475700000000003,38.027589999999996,311,住宅区,152,49,小区
643,B2094757D56FA7FD439D,紫晶·天域一期,中国河北省石家庄市区胜利北街,114.500043669999997,38.055840930000002,311,住宅区,271,97,小区
644,B2094656D36AA2FB439B,石铁三十一宿舍,宁安路291,114.469250000000002,38.056660000000001,311,住宅区,61,18,小区
645,B2094656D364A4FB429F,平安万和园(北门),,114.497529999999998,38.017580000000002,311,住宅区,126,49,小区
646,B2094757D66EA0FB4692,宏业花园,石家庄华新路30号,114.507302156999998,38.061770564400000,311,住宅区,278,119,小区
647,B2094656D369A0FE439B,建国小区,槐安西路257,114.441040000000001,38.024720000000002,311,住宅区,82,14,小区
648,B2094656D36BA7FD4793,燕港怡园,东岗路28,114.526129999999995,38.015320000000003,311,住宅区,106,53,小区
649,B2094656D365A4F9499D,湖畔佳苑,泰华街与北城路交叉口,114.462100000000007,38.074069999999999,311,住宅区,120,57,小区
650,B2094656D365A4FB439D,建国小区南区(东门),槐安西路246,114.439970000000002,38.024230000000003,311,住宅区,104,17,小区
651,B2094656D365A4F44793,环城花园生活东区(城角街),城角街669,114.445260000000005,38.020690000000002,311,住宅区,222,80,小区
652,B2094656D365ABFD4693,宁安小区(南门),,114.486450000000005,38.050930000000001,311,住宅区,15,1,小区
653,B2094656D369A1FE499F,西里新区(东门),西里街30,114.455219999999997,38.037080000000003,311,住宅区,22,7,小区
654,B2094656D364AAFF409E,钟家庄(北区),,114.451819999999998,38.067760000000000,311,住宅区,118,48,小区
655,B2094656D365ABFF4992,胜利小区明珠园,塔南路,114.492769999999993,38.012090000000001,311,住宅区,54,7,小区
656,B2094656D365ABFC409B,中华绿园(东门),中华北大街186,114.477050000000006,38.066099999999999,311,住宅区,17,5,小区
657,B2094656D365A2F4429A,省艺校宿舍,,114.518060000000006,38.036650000000002,311,住宅区,79,26,小区
658,B2094656D36AA4F94692,省广播电视局宿舍,青园街150,114.516660000000002,38.037770000000002,311,住宅区,145,36,小区
659,B2094656D365ABFC4099,和平庄园,和平路与西三庄街交叉口,114.446230000000000,38.063186999999999,311,住宅区,41,6,小区
660,B2094656D365ABFE4093,石府公寓(南门),,114.508560000000003,38.028379999999999,311,住宅区,17,4,小区
661,B2094757D56FA6FE499C,海龙城市之光,槐安路交南长街,114.481388899999999,38.023191189999999,311,住宅区,117,76,小区
662,B2094757D16AA6FB419C,石府公寓,石家庄桥东区槐中路97号,114.509403079999998,38.028029472000000,311,住宅区,20,6,小区
663,B2094656D365A3FB4798,蓝钻名座,北大街19号,114.487489999999994,38.048369999999998,311,住宅区,16,2,小区
664,B2094656D364AAF9489C,经编厂宿舍(育才街),育才街与东岗路交叉口,114.529079999999993,38.016800000000003,311,住宅区,32,6,小区
665,B2094656D368ABFF469B,鹏远公寓,北新街60号,114.485380000000006,38.058540000000001,311,住宅区,128,56,小区
666,B2094656D365ABFE4992,博雅庄园(南门),,114.507369999999995,38.058729999999997,311,住宅区,14,3,小区
667,B2094656D365A4F5499E,长安花苑(北门),,114.510959999999997,38.050350000000002,311,住宅区,8,2,小区
668,B2094656D365A4FA4098,石家庄市第五医院住宅小区,,114.510739999999998,38.005029999999998,311,住宅区,13,3,小区
669,B2094656D365A7FD4998,石家庄电业局职工宿舍(水源街),新华路409,114.465990000000005,38.048180000000002,311,住宅区,10,1,小区
670,B2094656D369AAF5479A,铁路十六宿舍,宁安路91,114.481160000000003,38.054710000000000,311,住宅区,49,17,小区
671,B2094656D36AABF84893,疾控中心生活小区,东风路222,114.520030000000006,38.023660000000000,311,住宅区,117,45,小区
672,B2094656D365A4FA419E,平安小区碧海园,建胜路14号,114.504760000000005,38.019469999999998,311,住宅区,28,4,小区
673,B2094656D365A1FE459D,泰安小区,维明街与新华路交叉口北行50米,114.466859999999997,38.049460000000003,311,住宅区,84,14,小区
674,B2094656D365A3FC4693,华潍公寓,工农路214号,114.471779999999995,38.032069999999997,311,住宅区,42,15,小区
675,B2094656D364A2FC469B,银宏花苑,园明路29,114.506429999999995,38.049100000000003,311,住宅区,31,12,小区
676,B2094656D36AABFE479E,华脉新村,槐中中路116号,114.516810000000007,38.027850000000001,311,住宅区,93,45,小区
677,B2094656D36AA6FD499F,芳馨家园,金利街19,114.498419999999996,38.010280000000002,311,住宅区,42,6,小区
678,B2094656D368A5FB469F,宝曼家园,建国路661号,114.433279999999996,38.030700000000003,311,住宅区,99,15,小区
679,B2094656D06CA1FF429C,平安小区,建胜路12号,114.509429999999995,38.018070000000002,311,住宅区,38,20,小区
680,B2094757D56FA0FD4993,汇景家园·棉二生活区(北门),谈南路2,114.519411890000001,38.047370330000000,311,住宅区,27,8,小区
681,B2094656D369AAF54193,路苑小区,,114.483649999999997,38.054270000000002,311,住宅区,207,47,小区
682,B2094757D56FA1FE499C,尹泰家园,中国河北省石家庄市区,114.464201660000001,37.983610839999997,311,住宅区,73,22,小区
683,B2094656D365A6F5449B,香榭苑(普圆街),,114.497889999999998,38.021360000000001,311,住宅区,275,165,小区
684,B2094656D365A0FC4893,警苑小区,槐安西路73号,114.468530000000001,38.027209999999997,311,住宅区,49,18,小区
685,B2094656D36BA3FB409D,谈后小区,谈北路19,114.520269999999996,38.051580000000001,311,住宅区,135,52,小区
686,B2094656D36AA0FC489A,滨河小区,红旗大街红滨路6号,114.462260000000001,38.016260000000003,311,住宅区,48,12,小区
687,B2094656D368A5F4489D,旭华园,江新路1号,114.466579999999993,38.003630000000001,311,住宅区,23,7,小区
688,B2094656D365A4F5489E,变电街家属院(变电街),变电街7,114.441969999999998,38.066270000000003,311,住宅区,22,7,小区
689,B2094656D365A4FB4198,中铁小区(东门),工人街22,114.499830000000003,38.063800000000001,311,住宅区,39,18,小区
690,B2094656D365ABFD429A,石家庄市交管局宿舍(北门),汇华路10,114.494039999999998,38.009439999999998,311,住宅区,17,0,小区
691,B2094656D369A4FF4598,怡禾风景,,114.461340000000007,38.031849999999999,311,住宅区,36,8,小区
692,B2094656D36BA4FA4892,金鹏花园,裕华东路114,114.541010000000000,38.034970000000001,311,住宅区,49,6,小区
693,B2094656D36BA3F84098,康华园,青园街与健康路交叉口,114.515850000000000,38.051560000000002,311,住宅区,38,13,小区
694,B2094656D36AA7F84793,水晶·郦城,新石中路36,114.480590000000007,38.013060000000003,311,住宅区,62,27,小区
695,B2094656D36BA3F9469E,近水楼台,谈中街88,114.518760000000000,38.052149999999997,311,住宅区,50,29,小区
696,B2094750DA6EA2FC469B,乐汇城85℃,桥东区中山东路,114.497214999999997,38.044189000000003,311,住宅区,63,42,小区
697,B2094750D36FA2FC4493,南岭小区,,114.544623999999999,37.985610000000001,311,住宅区,55,22,小区
698,B2094656D06CA2FA409B,泊爱蓝岛,石家庄工农路,114.437669999999997,38.031559999999999,311,住宅区,770,403,小区
699,B2094656D06CA2F5439C,五星花园东区,,114.459469999999996,38.003489999999999,311,住宅区,52,15,小区
700,B2094656D06CA2FD469C,尖岭小区,建华南大街126号,114.541240000000002,38.028840000000002,311,住宅区,71,18,小区
701,B2094656D06CA2FC469D,龙岗小区,槐安路与时光街交叉口,114.427539999999993,38.021340000000002,311,住宅区,16,2,小区
702,B2094656D364AAFF4292,广平小区(广平街),,114.473349999999996,38.023290000000003,311,住宅区,127,19,小区
703,B2094656D365A2FD439B,交通银行宿舍,育丰巷2号,114.454319999999996,38.018219999999999,311,住宅区,9,0,小区
704,B2094757D56EAAFB409B,旭城卧龙花园(东门),中国河北省石家庄市区,114.468767630000002,38.002385250000003,311,住宅区,12,4,小区
705,B2094656D365A4FA489C,玉村小区(新石中路),新石中路369号,114.438940000000002,38.015140000000002,311,住宅区,39,10,小区
706,B2094656D365A5FF4198,元南小区,建胜路19号,114.499579999999995,38.020449999999997,311,住宅区,17,9,小区
707,B2094656D365A5FD439B,长丰苑,长丰路4号,114.463300000000004,38.037750000000003,311,住宅区,30,14,小区
708,B2094656D365A6FC469F,美麟花园,公里街22号,114.486400000000003,38.048780000000001,311,住宅区,15,6,小区
709,B2094656D365A2F54293,福源大厦,和平东路260-1,114.513710000000003,38.053429999999999,311,住宅区,49,24,小区
710,B2094656D365A3FC499F,雅景园,工人街6,114.496600000000001,38.057490000000001,311,住宅区,32,4,小区
711,B2094656D364ABFD4893,槐底新村生活小区(槐安东路),槐安东路112,114.526150000000001,38.020940000000003,311,住宅区,58,2,小区
712,B2094656D369A4FF4698,红旗小区,红旗大街,114.461529999999996,38.031140000000001,311,住宅区,199,122,小区
713,B2094656D369A6FA439F,东龙花园,南长街187,114.483639999999994,38.026690000000002,311,住宅区,76,35,小区
714,B2094656D368AAF4409F,泰华园西区,电大街86,114.457089999999994,38.067560000000000,311,住宅区,125,70,小区
715,B2094656D365A2F44799,钻石公寓(石滨巷),新石中路170,114.462789999999998,38.013060000000003,311,住宅区,20,8,小区
716,B2094656D364A4FD4293,西焦住宅中区(友谊北大街),友谊北大街118,114.451629999999994,38.050699999999999,311,住宅区,21,6,小区
717,B2094656D36BA3FD419A,远洋花园,栗康街与正东路交叉口,114.508399999999995,38.045540000000003,311,住宅区,78,39,小区
718,B2094656D364A4FF439B,金鼎公寓2号楼,,114.474440000000001,38.042160000000003,311,住宅区,43,11,小区
719,B2094750D26FA6FB469B,发源小区,中华南大街建国路2号,114.481216000000003,38.026660000000000,311,住宅区,229,94,小区
720,B2094656D364ABFD469B,电业小区(育才街),育才街319,114.529160000000005,38.014249999999997,311,住宅区,45,11,小区
